"","YYYY","MM","DD","WTMP","Date","WTMP_K"
"1797",2012,9,16,24.1333333333333,2012-09-16,297.283333333333
"1798",2013,9,16,23.475,2013-09-16,296.625
"1799",2014,9,16,23.5541666666667,2014-09-16,296.704166666667
"1800",2015,9,16,24.50625,2015-09-16,297.65625
"1801",2001,10,16,18.2666666666667,2001-10-16,291.416666666667
"1802",2003,10,16,17.9583333333333,2003-10-16,291.108333333333
"1803",2006,10,16,17.5521739130435,2006-10-16,290.702173913043
"1804",2008,10,16,20.7958333333333,2008-10-16,293.945833333333
"1805",2010,10,16,17.2208333333333,2010-10-16,290.370833333333
"1806",2011,10,16,18.8708333333333,2011-10-16,292.020833333333
"1807",2012,10,16,17.8041666666667,2012-10-16,290.954166666667
"1808",2013,10,16,18.8333333333333,2013-10-16,291.983333333333
"1809",2014,10,16,19.1708333333333,2014-10-16,292.320833333333
"1810",2015,10,16,18.7052631578947,2015-10-16,291.855263157895
"1811",2001,11,16,12.9166666666667,2001-11-16,286.066666666667
"1812",2003,11,16,11.6625,2003-11-16,284.8125
"1813",2006,11,16,13.2916666666667,2006-11-16,286.441666666667
"1814",2008,11,16,12.9166666666667,2008-11-16,286.066666666667
"1815",2010,11,16,12.1166666666667,2010-11-16,285.266666666667
"1816",2011,11,16,12.9583333333333,2011-11-16,286.108333333333
"1817",2012,11,16,10.4291666666667,2012-11-16,283.579166666667
"1818",2013,11,16,11.4833333333333,2013-11-16,284.633333333333
"1819",2014,11,16,10.6666666666667,2014-11-16,283.816666666667
"1820",2015,11,16,13.7181818181818,2015-11-16,286.868181818182
"1821",2001,12,16,9.875,2001-12-16,283.025
"1822",2003,12,16,4.475,2003-12-16,277.625
"1823",2006,12,16,7.19166666666667,2006-12-16,280.341666666667
"1824",2008,12,16,5.65833333333333,2008-12-16,278.808333333333
"1825",2010,12,16,3.5625,2010-12-16,276.7125
"1826",2011,12,16,8.93333333333333,2011-12-16,282.083333333333
"1827",2012,12,16,8.27083333333333,2012-12-16,281.420833333333
"1828",2013,12,16,5.03333333333333,2013-12-16,278.183333333333
"1829",2014,12,16,5.8,2014-12-16,278.95
"1830",2015,12,16,11.1947368421053,2015-12-16,284.344736842105
"1831",2001,1,17,1.9625,2001-01-17,275.1125
"1832",2003,1,17,0.9375,2003-01-17,274.0875
"1833",2006,1,17,4.35833333333333,2006-01-17,277.508333333333
"1834",2008,1,17,4.29130434782609,2008-01-17,277.441304347826
"1835",2010,1,17,1.36666666666667,2010-01-17,274.516666666667
"1836",2011,1,17,0.8,2011-01-17,273.95
"1837",2012,1,17,5.075,2012-01-17,278.225
"1838",2013,1,17,5.79166666666667,2013-01-17,278.941666666667
"1839",2014,1,17,2.68333333333333,2014-01-17,275.833333333333
"1840",2015,1,17,1.75416666666667,2015-01-17,274.904166666667
"1841",2001,2,17,5.39583333333333,2001-02-17,278.545833333333
"1842",2003,2,17,-1.16666666666667,2003-02-17,271.983333333333
"1843",2006,2,17,4.75833333333333,2006-02-17,277.908333333333
"1844",2008,2,17,3.78333333333333,2008-02-17,276.933333333333
"1845",2010,2,17,0.920833333333333,2010-02-17,274.070833333333
"1846",2011,2,17,2.625,2011-02-17,275.775
"1847",2012,2,17,5.59583333333333,2012-02-17,278.745833333333
"1848",2013,2,17,3.6875,2013-02-17,276.8375
"1849",2014,2,17,0.658333333333333,2014-02-17,273.808333333333
"1850",2015,2,17,-0.533333333333333,2015-02-17,272.616666666667
"1851",2001,3,17,6.79166666666667,2001-03-17,279.941666666667
"1852",2003,3,17,4.98333333333333,2003-03-17,278.133333333333
"1853",2006,3,17,7.25,2006-03-17,280.4
"1854",2008,3,17,6.775,2008-03-17,279.925
"1855",2010,3,17,7.35833333333333,2010-03-17,280.508333333333
"1856",2011,3,17,7.3375,2011-03-17,280.4875
"1857",2012,3,17,10.4833333333333,2012-03-17,283.633333333333
"1858",2013,3,17,5.85,2013-03-17,279
"1859",2014,3,17,3.20416666666667,2014-03-17,276.354166666667
"1860",2001,4,17,10.9916666666667,2001-04-17,284.141666666667
"1861",2003,4,17,10.5041666666667,2003-04-17,283.654166666667
"1862",2006,4,17,13.6833333333333,2006-04-17,286.833333333333
"1863",2008,4,17,12.2625,2008-04-17,285.4125
"1864",2010,4,17,14.0041666666667,2010-04-17,287.154166666667
"1865",2011,4,17,11.7208333333333,2011-04-17,284.870833333333
"1866",2012,4,17,14.35,2012-04-17,287.5
"1867",2013,4,17,13.2,2013-04-17,286.35
"1868",2014,4,17,11.1166666666667,2014-04-17,284.266666666667
"1869",2015,4,17,11.9285714285714,2015-04-17,285.078571428571
"1870",2001,5,17,16.8541666666667,2001-05-17,290.004166666667
"1871",2003,5,17,14.1291666666667,2003-05-17,287.279166666667
"1872",2006,5,17,17.2916666666667,2006-05-17,290.441666666667
"1873",2008,5,17,15.975,2008-05-17,289.125
"1874",2010,5,17,17.5416666666667,2010-05-17,290.691666666667
"1875",2011,5,17,18.8875,2011-05-17,292.0375
"1876",2012,5,17,19.2291666666667,2012-05-17,292.379166666667
"1877",2013,5,17,17.3583333333333,2013-05-17,290.508333333333
"1878",2014,5,17,17.875,2014-05-17,291.025
"1879",2015,5,17,18.0083333333333,2015-05-17,291.158333333333
"1880",2001,6,17,24.3208333333333,2001-06-17,297.470833333333
"1881",2003,6,17,20.1041666666667,2003-06-17,293.254166666667
"1882",2006,6,17,22.0125,2006-06-17,295.1625
"1883",2010,6,17,24.1416666666667,2010-06-17,297.291666666667
"1884",2011,6,17,22.7208333333333,2011-06-17,295.870833333333
"1885",2012,6,17,23.4125,2012-06-17,296.5625
"1886",2013,6,17,23.2625,2013-06-17,296.4125
"1887",2014,6,17,23.3916666666667,2014-06-17,296.541666666667
"1888",2015,6,17,25.2260869565217,2015-06-17,298.376086956522
"1889",2001,7,17,25.5041666666667,2001-07-17,298.654166666667
"1890",2003,7,17,25.325,2003-07-17,298.475
"1891",2006,7,17,27.6333333333333,2006-07-17,300.783333333333
"1892",2008,7,17,27.4833333333333,2008-07-17,300.633333333333
"1893",2010,7,17,27.725,2010-07-17,300.875
"1894",2011,7,17,26.2416666666667,2011-07-17,299.391666666667
"1895",2012,7,17,28.0875,2012-07-17,301.2375
"1896",2013,7,17,28.5625,2013-07-17,301.7125
"1897",2014,7,17,26.4625,2014-07-17,299.6125
"1898",2015,7,17,26.0833333333333,2015-07-17,299.233333333333
"1899",2003,8,17,27.325,2003-08-17,300.475
"1900",2006,8,17,26.4347826086957,2006-08-17,299.584782608696
"1901",2008,8,17,25.7958333333333,2008-08-17,298.945833333333
"1902",2010,8,17,27.1666666666667,2010-08-17,300.316666666667
"1903",2011,8,17,26.3041666666667,2011-08-17,299.454166666667
"1904",2012,8,17,27.9708333333333,2012-08-17,301.120833333333
"1905",2013,8,17,24.9916666666667,2013-08-17,298.141666666667
"1906",2014,8,17,25.2583333333333,2014-08-17,298.408333333333
"1907",2015,8,17,26.47,2015-08-17,299.62
"1908",2003,9,17,23.0416666666667,2003-09-17,296.191666666667
"1909",2006,9,17,22.0708333333333,2006-09-17,295.220833333333
"1910",2008,9,17,23.9791666666667,2008-09-17,297.129166666667
"1911",2010,9,17,23.5625,2010-09-17,296.7125
"1912",2011,9,17,21.3458333333333,2011-09-17,294.495833333333
"1913",2012,9,17,23.9375,2012-09-17,297.0875
"1914",2013,9,17,22.6083333333333,2013-09-17,295.758333333333
"1915",2014,9,17,23.5166666666667,2014-09-17,296.666666666667
"1916",2015,9,17,24.7571428571429,2015-09-17,297.907142857143
"1917",2001,10,17,16.7166666666667,2001-10-17,289.866666666667
"1918",2003,10,17,17.8666666666667,2003-10-17,291.016666666667
"1919",2006,10,17,17.4708333333333,2006-10-17,290.620833333333
"1920",2008,10,17,20.4,2008-10-17,293.55
"1921",2010,10,17,16.8958333333333,2010-10-17,290.045833333333
"1922",2011,10,17,18.7333333333333,2011-10-17,291.883333333333
"1923",2012,10,17,17.6666666666667,2012-10-17,290.816666666667
"1924",2013,10,17,19.1041666666667,2013-10-17,292.254166666667
"1925",2014,10,17,19.1166666666667,2014-10-17,292.266666666667
"1926",2015,10,17,18.1826086956522,2015-10-17,291.332608695652
"1927",2001,11,17,12.8875,2001-11-17,286.0375
"1928",2003,11,17,11.925,2003-11-17,285.075
"1929",2006,11,17,13.475,2006-11-17,286.625
"1930",2008,11,17,12.0416666666667,2008-11-17,285.191666666667
"1931",2010,11,17,12.5708333333333,2010-11-17,285.720833333333
"1932",2011,11,17,12.525,2011-11-17,285.675
"1933",2012,11,17,10.2791666666667,2012-11-17,283.429166666667
"1934",2013,11,17,11.6083333333333,2013-11-17,284.758333333333
"1935",2014,11,17,10.6833333333333,2014-11-17,283.833333333333
"1936",2015,11,17,13.7411764705882,2015-11-17,286.891176470588
"1937",2001,12,17,10.1833333333333,2001-12-17,283.333333333333
"1938",2003,12,17,4.775,2003-12-17,277.925
"1939",2006,12,17,7.15833333333333,2006-12-17,280.308333333333
"1940",2008,12,17,5.23333333333333,2008-12-17,278.383333333333
"1941",2010,12,17,2.75416666666667,2010-12-17,275.904166666667
"1942",2011,12,17,8.55416666666667,2011-12-17,281.704166666667
"1943",2012,12,17,8.47916666666667,2012-12-17,281.629166666667
"1944",2013,12,17,4.69583333333333,2013-12-17,277.845833333333
"1945",2014,12,17,5.9125,2014-12-17,279.0625
"1946",2015,12,17,11.17,2015-12-17,284.32
"1947",2001,1,18,2.42916666666667,2001-01-18,275.579166666667
"1948",2003,1,18,-0.2875,2003-01-18,272.8625
"1949",2006,1,18,4.70434782608696,2006-01-18,277.854347826087
"1950",2008,1,18,4.14583333333333,2008-01-18,277.295833333333
"1951",2010,1,18,1.7375,2010-01-18,274.8875
"1952",2011,1,18,0.625,2011-01-18,273.775
"1953",2012,1,18,5.28333333333333,2012-01-18,278.433333333333
"1954",2013,1,18,5.23333333333333,2013-01-18,278.383333333333
"1955",2014,1,18,2.95,2014-01-18,276.1
"1956",2015,1,18,1.95416666666667,2015-01-18,275.104166666667
"1957",2001,2,18,2.37083333333333,2001-02-18,275.520833333333
"1958",2003,2,18,-0.683333333333333,2003-02-18,272.466666666667
"1959",2006,2,18,4.58333333333333,2006-02-18,277.733333333333
"1960",2008,2,18,4.42083333333333,2008-02-18,277.570833333333
"1961",2010,2,18,1.1625,2010-02-18,274.3125
"1962",2011,2,18,2.975,2011-02-18,276.125
"1963",2012,2,18,5.74166666666667,2012-02-18,278.891666666667
"1964",2013,2,18,2.65416666666667,2013-02-18,275.804166666667
"1965",2014,2,18,0.883333333333333,2014-02-18,274.033333333333
"1966",2015,2,18,-0.329166666666667,2015-02-18,272.820833333333
"1967",2001,3,18,5.9125,2001-03-18,279.0625
"1968",2003,3,18,5.5,2003-03-18,278.65
"1969",2006,3,18,7.06666666666667,2006-03-18,280.216666666667
"1970",2008,3,18,7.09166666666667,2008-03-18,280.241666666667
"1971",2010,3,18,7.94782608695652,2010-03-18,281.097826086957
"1972",2011,3,18,7.98333333333333,2011-03-18,281.133333333333
"1973",2012,3,18,11.1208333333333,2012-03-18,284.270833333333
"1974",2013,3,18,5.675,2013-03-18,278.825
"1975",2014,3,18,2.94166666666667,2014-03-18,276.091666666667
"1976",2001,4,18,9.54583333333333,2001-04-18,282.695833333333
"1977",2003,4,18,9.27916666666667,2003-04-18,282.429166666667
"1978",2006,4,18,13.6173913043478,2006-04-18,286.767391304348
"1979",2008,4,18,12.7291666666667,2008-04-18,285.879166666667
"1980",2010,4,18,13.275,2010-04-18,286.425
"1981",2011,4,18,11.6375,2011-04-18,284.7875
"1982",2012,4,18,14.6416666666667,2012-04-18,287.791666666667
"1983",2013,4,18,13.8375,2013-04-18,286.9875
"1984",2014,4,18,11.1208333333333,2014-04-18,284.270833333333
"1985",2015,4,18,11.9875,2015-04-18,285.1375
"1986",2001,5,18,17.225,2001-05-18,290.375
"1987",2003,5,18,13.7416666666667,2003-05-18,286.891666666667
"1988",2006,5,18,17.4083333333333,2006-05-18,290.558333333333
"1989",2008,5,18,16.0791666666667,2008-05-18,289.229166666667
"1990",2010,5,18,16.9,2010-05-18,290.05
"1991",2011,5,18,18.7041666666667,2011-05-18,291.854166666667
"1992",2012,5,18,19.3333333333333,2012-05-18,292.483333333333
"1993",2013,5,18,17.9708333333333,2013-05-18,291.120833333333
"1994",2014,5,18,18.0625,2014-05-18,291.2125
"1995",2015,5,18,18.8666666666667,2015-05-18,292.016666666667
"1996",2001,6,18,23.725,2001-06-18,296.875
"1997",2003,6,18,19.8,2003-06-18,292.95
"1998",2006,6,18,22.1958333333333,2006-06-18,295.345833333333
"1999",2010,6,18,24.1958333333333,2010-06-18,297.345833333333
"2000",2011,6,18,23.3583333333333,2011-06-18,296.508333333333
"2001",2012,6,18,23.1916666666667,2012-06-18,296.341666666667
"2002",2013,6,18,23.375,2013-06-18,296.525
"2003",2014,6,18,24.0041666666667,2014-06-18,297.154166666667
"2004",2015,6,18,25.2565217391304,2015-06-18,298.40652173913
"2005",2001,7,18,25.6166666666667,2001-07-18,298.766666666667
"2006",2003,7,18,25.5666666666667,2003-07-18,298.716666666667
"2007",2006,7,18,27.875,2006-07-18,301.025
"2008",2008,7,18,27.725,2008-07-18,300.875
"2009",2010,7,18,27.8458333333333,2010-07-18,300.995833333333
"2010",2011,7,18,26.425,2011-07-18,299.575
"2011",2012,7,18,28.3666666666667,2012-07-18,301.516666666667
"2012",2013,7,18,29.0583333333333,2013-07-18,302.208333333333
"2013",2014,7,18,26.3833333333333,2014-07-18,299.533333333333
"2014",2015,7,18,25.8142857142857,2015-07-18,298.964285714286
"2015",2003,8,18,27.3416666666667,2003-08-18,300.491666666667
"2016",2006,8,18,26.6083333333333,2006-08-18,299.758333333333
"2017",2008,8,18,25.925,2008-08-18,299.075
"2018",2010,8,18,27.3375,2010-08-18,300.4875
"2019",2011,8,18,26.3666666666667,2011-08-18,299.516666666667
"2020",2012,8,18,27.5333333333333,2012-08-18,300.683333333333
"2021",2013,8,18,24.6458333333333,2013-08-18,297.795833333333
"2022",2014,8,18,25.2916666666667,2014-08-18,298.441666666667
"2023",2015,8,18,26.4,2015-08-18,299.55
"2024",2003,9,18,22.4333333333333,2003-09-18,295.583333333333
"2025",2006,9,18,22.7291666666667,2006-09-18,295.879166666667
"2026",2008,9,18,23.9041666666667,2008-09-18,297.054166666667
"2027",2010,9,18,23.1333333333333,2010-09-18,296.283333333333
"2028",2011,9,18,20.675,2011-09-18,293.825
"2029",2012,9,18,23.9958333333333,2012-09-18,297.145833333333
"2030",2013,9,18,22.175,2013-09-18,295.325
"2031",2014,9,18,23.5083333333333,2014-09-18,296.658333333333
"2032",2015,9,18,24.9375,2015-09-18,298.0875
"2033",2001,10,18,15.7291666666667,2001-10-18,288.879166666667
"2034",2003,10,18,17.2541666666667,2003-10-18,290.404166666667
"2035",2006,10,18,17.5541666666667,2006-10-18,290.704166666667
"2036",2008,10,18,19.5208333333333,2008-10-18,292.670833333333
"2037",2010,10,18,17.3208333333333,2010-10-18,290.470833333333
"2038",2011,10,18,18.6916666666667,2011-10-18,291.841666666667
"2039",2012,10,18,17.7666666666667,2012-10-18,290.916666666667
"2040",2013,10,18,19.1875,2013-10-18,292.3375
"2041",2014,10,18,19.0125,2014-10-18,292.1625
"2042",2015,10,18,17.1238095238095,2015-10-18,290.27380952381
"2043",2001,11,18,12.4416666666667,2001-11-18,285.591666666667
"2044",2003,11,18,11.9916666666667,2003-11-18,285.141666666667
"2045",2006,11,18,12.7416666666667,2006-11-18,285.891666666667
"2046",2008,11,18,11.4541666666667,2008-11-18,284.604166666667
"2047",2010,11,18,12.4291666666667,2010-11-18,285.579166666667
"2048",2011,11,18,11.5166666666667,2011-11-18,284.666666666667
"2049",2012,11,18,10.1583333333333,2012-11-18,283.308333333333
"2050",2013,11,18,11.8916666666667,2013-11-18,285.041666666667
"2051",2014,11,18,10.2625,2014-11-18,283.4125
"2052",2015,11,18,13.5266666666667,2015-11-18,286.676666666667
"2053",2001,12,18,10.7541666666667,2001-12-18,283.904166666667
"2054",2003,12,18,4.53333333333333,2003-12-18,277.683333333333
"2055",2006,12,18,7.51666666666667,2006-12-18,280.666666666667
"2056",2008,12,18,5.275,2008-12-18,278.425
"2057",2010,12,18,2.225,2010-12-18,275.375
"2058",2011,12,18,8.01666666666667,2011-12-18,281.166666666667
"2059",2012,12,18,8.66666666666667,2012-12-18,281.816666666667
"2060",2013,12,18,4.49583333333333,2013-12-18,277.645833333333
"2061",2014,12,18,5.65833333333333,2014-12-18,278.808333333333
"2062",2015,12,18,11,2015-12-18,284.15
"2063",2001,1,19,2.87916666666667,2001-01-19,276.029166666667
"2064",2003,1,19,0.45,2003-01-19,273.6
"2065",2006,1,19,4.65833333333333,2006-01-19,277.808333333333
"2066",2008,1,19,4.475,2008-01-19,277.625
"2067",2010,1,19,2.05,2010-01-19,275.2
"2068",2011,1,19,0.829166666666667,2011-01-19,273.979166666667
"2069",2012,1,19,4.66666666666667,2012-01-19,277.816666666667
"2070",2013,1,19,5.32083333333333,2013-01-19,278.470833333333
"2071",2014,1,19,2.2625,2014-01-19,275.4125
"2072",2015,1,19,2.19583333333333,2015-01-19,275.345833333333
"2073",2001,2,19,3.04583333333333,2001-02-19,276.195833333333
"2074",2003,2,19,-0.245833333333333,2003-02-19,272.904166666667
"2075",2006,2,19,3.85833333333333,2006-02-19,277.008333333333
"2076",2008,2,19,4.72916666666667,2008-02-19,277.879166666667
"2077",2010,2,19,1.47916666666667,2010-02-19,274.629166666667
"2078",2011,2,19,3.45416666666667,2011-02-19,276.604166666667
"2079",2012,2,19,5.74166666666667,2012-02-19,278.891666666667
"2080",2013,2,19,3.36666666666667,2013-02-19,276.516666666667
"2081",2014,2,19,1.36666666666667,2014-02-19,274.516666666667
"2082",2015,2,19,-0.325,2015-02-19,272.825
"2083",2001,3,19,5.82083333333333,2001-03-19,278.970833333333
"2084",2003,3,19,5.65416666666667,2003-03-19,278.804166666667
"2085",2006,3,19,6.79583333333333,2006-03-19,279.945833333333
"2086",2008,3,19,7.35833333333333,2008-03-19,280.508333333333
"2087",2010,3,19,8.72916666666667,2010-03-19,281.879166666667
"2088",2011,3,19,8.20416666666667,2011-03-19,281.354166666667
"2089",2012,3,19,11.4625,2012-03-19,284.6125
"2090",2013,3,19,5.77083333333333,2013-03-19,278.920833333333
"2091",2014,3,19,3.1625,2014-03-19,276.3125
"2092",2001,4,19,9.39166666666667,2001-04-19,282.541666666667
"2093",2003,4,19,9.81666666666667,2003-04-19,282.966666666667
"2094",2006,4,19,14.0291666666667,2006-04-19,287.179166666667
"2095",2008,4,19,13.325,2008-04-19,286.475
"2096",2010,4,19,13.1083333333333,2010-04-19,286.258333333333
"2097",2011,4,19,11.9708333333333,2011-04-19,285.120833333333
"2098",2012,4,19,14.65,2012-04-19,287.8
"2099",2013,4,19,13.9958333333333,2013-04-19,287.145833333333
"2100",2014,4,19,11.3375,2014-04-19,284.4875
"2101",2015,4,19,12.4916666666667,2015-04-19,285.641666666667
"2102",2001,5,19,17.6208333333333,2001-05-19,290.770833333333
"2103",2003,5,19,14.2125,2003-05-19,287.3625
"2104",2006,5,19,17.3333333333333,2006-05-19,290.483333333333
"2105",2008,5,19,15.9375,2008-05-19,289.0875
"2106",2010,5,19,16.2875,2010-05-19,289.4375
"2107",2011,5,19,18.7708333333333,2011-05-19,291.920833333333
"2108",2012,5,19,19.5666666666667,2012-05-19,292.716666666667
"2109",2013,5,19,18.0291666666667,2013-05-19,291.179166666667
"2110",2014,5,19,18.1416666666667,2014-05-19,291.291666666667
"2111",2015,5,19,20.0875,2015-05-19,293.2375
"2112",2001,6,19,24.5291666666667,2001-06-19,297.679166666667
"2113",2003,6,19,20.5041666666667,2003-06-19,293.654166666667
"2114",2006,6,19,22.7833333333333,2006-06-19,295.933333333333
"2115",2010,6,19,24.4875,2010-06-19,297.6375
"2116",2011,6,19,23.7708333333333,2011-06-19,296.920833333333
"2117",2012,6,19,22.8625,2012-06-19,296.0125
"2118",2013,6,19,23.1625,2013-06-19,296.3125
"2119",2014,6,19,24.6208333333333,2014-06-19,297.770833333333
"2120",2015,6,19,25.15,2015-06-19,298.3
"2121",2001,7,19,25.3041666666667,2001-07-19,298.454166666667
"2122",2003,7,19,25.3416666666667,2003-07-19,298.491666666667
"2123",2006,7,19,27.775,2006-07-19,300.925
"2124",2008,7,19,27.375,2008-07-19,300.525
"2125",2010,7,19,27.7666666666667,2010-07-19,300.916666666667
"2126",2011,7,19,26.9791666666667,2011-07-19,300.129166666667
"2127",2012,7,19,28.2,2012-07-19,301.35
"2128",2013,7,19,29.2958333333333,2013-07-19,302.445833333333
"2129",2014,7,19,26.2458333333333,2014-07-19,299.395833333333
"2130",2015,7,19,26.4888888888889,2015-07-19,299.638888888889
"2131",2003,8,19,27.3625,2003-08-19,300.5125
"2132",2006,8,19,26.8416666666667,2006-08-19,299.991666666667
"2133",2008,8,19,26.0666666666667,2008-08-19,299.216666666667
"2134",2010,8,19,26.8083333333333,2010-08-19,299.958333333333
"2135",2011,8,19,26.4166666666667,2011-08-19,299.566666666667
"2136",2012,8,19,27.2041666666667,2012-08-19,300.354166666667
"2137",2013,8,19,24.3166666666667,2013-08-19,297.466666666667
"2138",2014,8,19,25.2833333333333,2014-08-19,298.433333333333
"2139",2015,8,19,26.6,2015-08-19,299.75
"2140",2003,9,19,22.2458333333333,2003-09-19,295.395833333333
"2141",2006,9,19,22.9916666666667,2006-09-19,296.141666666667
"2142",2008,9,19,23.575,2008-09-19,296.725
"2143",2010,9,19,23.15,2010-09-19,296.3
"2144",2011,9,19,20.2208333333333,2011-09-19,293.370833333333
"2145",2012,9,19,23.7041666666667,2012-09-19,296.854166666667
"2146",2013,9,19,22.2583333333333,2013-09-19,295.408333333333
"2147",2014,9,19,23.2416666666667,2014-09-19,296.391666666667
"2148",2015,9,19,24.9769230769231,2015-09-19,298.126923076923
"2149",2001,10,19,16.0083333333333,2001-10-19,289.158333333333
"2150",2003,10,19,17.0708333333333,2003-10-19,290.220833333333
"2151",2006,10,19,17.9291666666667,2006-10-19,291.079166666667
"2152",2008,10,19,18.5458333333333,2008-10-19,291.695833333333
"2153",2010,10,19,17.0458333333333,2010-10-19,290.195833333333
"2154",2011,10,19,18.65,2011-10-19,291.8
"2155",2012,10,19,18.0083333333333,2012-10-19,291.158333333333
"2156",2013,10,19,18.804347826087,2013-10-19,291.954347826087
"2157",2014,10,19,18.0291666666667,2014-10-19,291.179166666667
"2158",2015,10,19,16.3809523809524,2015-10-19,289.530952380952
"2159",2001,11,19,12.7958333333333,2001-11-19,285.945833333333
"2160",2003,11,19,11.9916666666667,2003-11-19,285.141666666667
"2161",2006,11,19,12.1708333333333,2006-11-19,285.320833333333
"2162",2008,11,19,10.1166666666667,2008-11-19,283.266666666667
"2163",2010,11,19,11.9125,2010-11-19,285.0625
"2164",2011,11,19,11.3833333333333,2011-11-19,284.533333333333
"2165",2012,11,19,10.075,2012-11-19,283.225
"2166",2013,11,19,11.475,2013-11-19,284.625
"2167",2014,11,19,8.70416666666667,2014-11-19,281.854166666667
"2168",2015,11,19,13.4833333333333,2015-11-19,286.633333333333
"2169",2001,12,19,10.0458333333333,2001-12-19,283.195833333333
"2170",2003,12,19,4.27826086956522,2003-12-19,277.428260869565
"2171",2006,12,19,7.69583333333333,2006-12-19,280.845833333333
"2172",2008,12,19,5.24583333333333,2008-12-19,278.395833333333
"2173",2010,12,19,2.25,2010-12-19,275.4
"2174",2011,12,19,7.75833333333333,2011-12-19,280.908333333333
"2175",2012,12,19,8.62916666666667,2012-12-19,281.779166666667
"2176",2013,12,19,4.65,2013-12-19,277.8
"2177",2014,12,19,5.2625,2014-12-19,278.4125
"2178",2015,12,19,10.06,2015-12-19,283.21
"2179",2001,1,20,3.31666666666667,2001-01-20,276.466666666667
"2180",2003,1,20,1.4375,2003-01-20,274.5875
"2181",2006,1,20,4.74166666666667,2006-01-20,277.891666666667
"2182",2008,1,20,4.0875,2008-01-20,277.2375
"2183",2010,1,20,2.3375,2010-01-20,275.4875
"2184",2011,1,20,1.13333333333333,2011-01-20,274.283333333333
"2185",2012,1,20,4.62083333333333,2012-01-20,277.770833333333
"2186",2013,1,20,5.75833333333333,2013-01-20,278.908333333333
"2187",2014,1,20,2.775,2014-01-20,275.925
"2188",2015,1,20,2.29166666666667,2015-01-20,275.441666666667
"2189",2001,2,20,4.17916666666667,2001-02-20,277.329166666667
"2190",2003,2,20,-0.133333333333333,2003-02-20,273.016666666667
"2191",2006,2,20,3.7625,2006-02-20,276.9125
"2192",2008,2,20,4.18333333333333,2008-02-20,277.333333333333
"2193",2010,2,20,1.775,2010-02-20,274.925
"2194",2011,2,20,3.14583333333333,2011-02-20,276.295833333333
"2195",2012,2,20,5.4125,2012-02-20,278.5625
"2196",2013,2,20,3.25416666666667,2013-02-20,276.404166666667
"2197",2014,2,20,1.64166666666667,2014-02-20,274.791666666667
"2198",2015,2,20,-0.725,2015-02-20,272.425
"2199",2001,3,20,6.15416666666667,2001-03-20,279.304166666667
"2200",2003,3,20,5.15416666666667,2003-03-20,278.304166666667
"2201",2006,3,20,6.79583333333333,2006-03-20,279.945833333333
"2202",2008,3,20,7.34583333333333,2008-03-20,280.495833333333
"2203",2010,3,20,8.99565217391304,2010-03-20,282.145652173913
"2204",2011,3,20,7.9625,2011-03-20,281.1125
"2205",2012,3,20,11.8958333333333,2012-03-20,285.045833333333
"2206",2013,3,20,6.07916666666667,2013-03-20,279.229166666667
"2207",2014,3,20,3.575,2014-03-20,276.725
"2208",2001,4,20,10.4,2001-04-20,283.55
"2209",2003,4,20,10.3958333333333,2003-04-20,283.545833333333
"2210",2006,4,20,14.625,2006-04-20,287.775
"2211",2008,4,20,13.875,2008-04-20,287.025
"2212",2010,4,20,13.5583333333333,2010-04-20,286.708333333333
"2213",2011,4,20,12.5083333333333,2011-04-20,285.658333333333
"2214",2012,4,20,15.5,2012-04-20,288.65
"2215",2013,4,20,13.7875,2013-04-20,286.9375
"2216",2014,4,20,11.9125,2014-04-20,285.0625
"2217",2015,4,20,12.3583333333333,2015-04-20,285.508333333333
"2218",2001,5,20,18.1208333333333,2001-05-20,291.270833333333
"2219",2003,5,20,15.2083333333333,2003-05-20,288.358333333333
"2220",2006,5,20,17.1208333333333,2006-05-20,290.270833333333
"2221",2008,5,20,15.8333333333333,2008-05-20,288.983333333333
"2222",2010,5,20,16.6166666666667,2010-05-20,289.766666666667
"2223",2011,5,20,18.7833333333333,2011-05-20,291.933333333333
"2224",2012,5,20,19.9125,2012-05-20,293.0625
"2225",2013,5,20,18.4541666666667,2013-05-20,291.604166666667
"2226",2014,5,20,18.3333333333333,2014-05-20,291.483333333333
"2227",2015,5,20,20.2541666666667,2015-05-20,293.404166666667
"2228",2001,6,20,24.325,2001-06-20,297.475
"2229",2003,6,20,20.6208333333333,2003-06-20,293.770833333333
"2230",2006,6,20,22.95,2006-06-20,296.1
"2231",2010,6,20,24.7333333333333,2010-06-20,297.883333333333
"2232",2011,6,20,23.925,2011-06-20,297.075
"2233",2012,6,20,23.8375,2012-06-20,296.9875
"2234",2013,6,20,23.4666666666667,2013-06-20,296.616666666667
"2235",2014,6,20,24.7875,2014-06-20,297.9375
"2236",2015,6,20,25.2777777777778,2015-06-20,298.427777777778
"2237",2001,7,20,24.8125,2001-07-20,297.9625
"2238",2003,7,20,25.6416666666667,2003-07-20,298.791666666667
"2239",2006,7,20,28.0583333333333,2006-07-20,301.208333333333
"2240",2008,7,20,27.4083333333333,2008-07-20,300.558333333333
"2241",2010,7,20,27.8875,2010-07-20,301.0375
"2242",2011,7,20,27.2416666666667,2011-07-20,300.391666666667
"2243",2012,7,20,28.3333333333333,2012-07-20,301.483333333333
"2244",2013,7,20,28.6541666666667,2013-07-20,301.804166666667
