"","sampleID","PCB1","PCB2","PCB3","PCB4.10","PCB5.8","PCB6","PCB7.9","PCB11","PCB12.13","PCB14","PCB15","PCB16.32","PCB17","PCB18.30","PCB19","PCB20.21.28.31.33.50.53","PCB22","PCB23","PCB24.27","PCB25","PCB26.29","PCB34","PCB35","PCB36","PCB37.42","PCB38","PCB39","PCB40.41.64.71.72","PCB43.49.52.69.73","PCB44.47.65","PCB45.51","PCB46","PCB48.59.62.75","PCB54","PCB55","PCB56.60","PCB57","PCB58","PCB61.66.70.74.76.93.95.98.100.102","PCB63","PCB67","PCB68","PCB77.85.110.111.115.116.117","PCB78","PCB79","PCB80","PCB81.86.87.97.107.108.109.112.119.124.125","PCB82.135.144.151.154","PCB83.99","PCB84.92","PCB88.91","PCB89","PCB90.101.113","PCB94","PCB96","PCB103","PCB104","PCB105","PCB106.118","PCB114.122.131.133.142.146.165","PCB120","PCB121","PCB123.139.140.147.149","PCB126","PCB127","PCB128.162.166.167","PCB129.137.138.158.160.163.164.176.178","PCB130","PCB132.153.161.168","PCB134.143","PCB136","PCB141","PCB145","PCB148","PCB150","PCB152","PCB155","PCB156.157.172.197.200","PCB159","PCB169","PCB170.190","PCB171.173.202","PCB174","PCB175","PCB177","PCB179","PCB180.193","PCB181","PCB182.187","PCB183.185","PCB184","PCB186","PCB188","PCB189","PCB191","PCB192","PCB194.205","PCB195.208","PCB196.203","PCB198.199.201","PCB204","PCB206","PCB207","PCB209"
"915","WCPCB-HUD013-20170822.1",0.00647343547404107,NA,0.00100826326331791,0.24018500667573,0.00342937950708128,NA,NA,NA,NA,NA,0.0117266797376974,0.0423855894133642,0.0163120298651432,0.0353213245111368,0.115853944396529,0.0489065481240202,0.00214496770667631,NA,0.0342937950708128,0.00184955299258316,0.00815601493257159,0.000215781182468036,NA,NA,0.0222588565010182,0.00027101088988545,NA,0.0470351601308302,0.0863998129896419,0.0616517664194388,0.0181230505037142,0.00453397365542956,0.00485507660553081,0.00222203241470061,NA,0.0146422945246167,NA,NA,0.0624082849698773,0.00188808534659531,0.00129725591840902,0.000653765606406132,0.0250267639308909,NA,NA,NA,0.00681380460114839,0.00477801189750651,0.00599820310789123,0.00825876787660399,0.00412296187929997,0.000428993541335262,0.0119321856257622,NA,0.000604957957990743,0.000330093832704079,NA,0.00396883246325137,0.00732114726230836,0.000974868556507376,NA,NA,0.00371195010317038,NA,NA,0.000888812965880243,0.00625123223257101,0.000431562364936072,0.00467525895347411,0.000450828541942146,0.000845142964666474,0.000598535898988718,NA,NA,NA,NA,NA,0.000104679561733005,NA,NA,0.000434131188536882,0.000229909712272491,0.000598535898988718,NA,NA,0.000426424717734452,0.00122147562218513,NA,0.000941473849696847,0.000350644421510558,NA,NA,NA,NA,NA,NA,NA,NA,0.000328809420903674,0.000448259718341336,NA,NA,NA,NA
"916","WCPCB-HUD013-20170501.1",0.0160280229738693,NA,0.00285620478600094,0.316123636508842,0.00909548708551754,NA,NA,NA,NA,NA,0.0160280229738693,0.0305031579087479,0.013005437326548,0.0277301435534071,0.117575808666446,0.0592815008884738,0.00390995024103041,NA,0.0313350622153501,0.00313350622153501,0.00873499521932325,0.000773671005140059,0.000332761722640886,NA,0.0176086411564135,0.000471412440407922,NA,0.0344131081497783,0.0668240999350005,0.0468916727488115,0.0130886277572082,0.00324442679574864,0.00407633110235085,0.00213799406796769,NA,0.010897946416489,0.000407633110235085,NA,0.0500224059559912,0.00186346564678896,0.000904002679841073,0.000709891674967223,0.0198104145545541,NA,NA,NA,0.0051966289019085,0.00386558201134496,0.00524099713159395,0.00671069473992453,0.00332761722640886,NA,0.00945597895171184,0.000668296459637112,0.000560148899778824,0.000393768038458382,NA,0.00316123636508842,0.00643339330439046,0.00145888285234475,NA,NA,0.00366037894904974,NA,NA,0.000679388517058475,0.00604766700756257,0.000404860095879744,0.00503024804058806,NA,NA,0.000560148899778824,NA,NA,NA,NA,NA,0.000580669206008346,NA,NA,0.000765074660638503,0.000229050985751143,NA,NA,0.000587879043332232,0.000390995024103041,0.00143364842171115,NA,0.00128113263216741,NA,NA,NA,NA,NA,NA,NA,0.000432590239433152,0.00011785311010198,0.000521326698804054,0.000612836172530298,NA,0.000235983521639495,NA,0.000135600401976161
"917","WCPCB-HUD013-20171115.1",0.0202079857605143,0.000212285911019544,0.00327274112821797,0.364015905113641,0.0135400308631055,0.0035040783389444,NA,0.00285769495603232,0.00172482302703379,NA,0.0155472213679378,0.027046041548163,0.0162276249288978,0.0233378421409306,0.0911740771686503,0.0576097695064897,0.00394634065356844,NA,0.0280666468896032,0.0035721186950404,0.0106142955509772,NA,0.000306181602432035,8.94730682662501e-05,0.0153090801216017,0.000337480166236198,0.000281687074237472,0.0276243845749791,0.0593379945513283,0.0377623976332843,0.0109204771534092,0.0026807900301827,0.00374221958528042,0.00202079857605143,NA,0.00983183145587311,0.000334758551992358,NA,0.0427157355570736,0.00153771204776977,0.00079607216632329,0.000765454006080086,0.0160813381632914,NA,0.0001789461365325,NA,0.00419877037468463,0.00500845061222712,0.0053071477754886,0.00632775311692871,0.00347005816089639,NA,0.0101039928802571,NA,0.000432056261209649,NA,NA,0.00337820368016678,0.00687207596569677,0.00141864142460176,NA,NA,0.00515303636893114,NA,NA,0.00133597239194511,0.00731774029812563,0.000520508724134459,0.00614744617327429,0.000636177329497672,0.00104441946607372,0.000819886290956893,NA,NA,NA,NA,NA,0.00113695435036429,NA,NA,0.00134073521687183,0.000220450753751065,0.000969575074368109,NA,0.000704217685593679,0.000540920830963261,0.00157853626142738,NA,0.00149688783411217,0.000640259750863432,NA,NA,NA,0.000124513851655694,NA,NA,0.000653187418521674,0.0005334363917927,0.000636177329497672,0.00079947418412809,NA,NA,NA,NA
"918","WCPCB-HUD013-20171208.1",0.037763464958343,NA,NA,0.453531809548727,0.00925575121528013,NA,NA,NA,NA,NA,0.0072194859479185,0.0257926933865806,0.0134516917662071,0.0193753725439864,0.0814506106944652,0.0457666045091552,0.00546089321701528,NA,0.0216584578437555,0.00233244930625059,0.00678755089120543,0.000566451974375144,NA,NA,0.0109711504405121,NA,NA,0.0213314213008156,0.0530342203633931,0.0481299063194567,0.0138836268229202,0.00252990533217657,0.00272736135810255,0.00157964820740781,NA,0.00857699612615959,NA,NA,0.0358444392063749,0.00146240869201426,NA,NA,0.0103911233643545,NA,NA,NA,0.00157964820740781,0.000987280129629881,0.00431318006632054,0.00511534517164482,0.00256692833703769,NA,0.00888552116666893,NA,0.000488703664166791,NA,NA,NA,0.00575090675509406,0.00123410016203735,NA,NA,0.00435637357199185,NA,NA,0.000394912051851952,0.00551642772430696,0.000629391082639049,0.00689244940497861,0.000593602177939966,0.000783653602893718,0.000944086623958574,NA,NA,NA,NA,NA,0.000691096090740917,NA,NA,NA,0.000392443851527878,0.000783653602893718,NA,0.000635561583449236,0.000584963476805704,0.00180178623657453,NA,0.00163518271469949,NA,NA,NA,NA,NA,NA,NA,0.000734289596412224,NA,NA,0.000833017609375212,NA,NA,NA,NA
"919","WCPCB-HUD013-20171128.1",0.023413817754601,NA,0.00240026267809741,0.387921240904632,0.0109102849004428,NA,NA,NA,NA,NA,0.0143045957583583,0.0250070657083165,0.0122264462535121,0.0157593004117507,0.0779306064317342,0.0548492925979085,0.00574954696340794,NA,0.0236216327050856,0.00344280101302861,0.00942094442196964,0.000599199773897334,0.000337006578035899,NA,0.0178028140915162,NA,0.000273969376388897,0.0283667407411512,0.0573292176736917,0.0385150374898171,0.00952485189721195,0.0022063020576451,0.00330079413019745,0.00171100975899007,0.000377530493380401,0.0121918104284313,0.000394848405920786,NA,0.0511294049842338,0.00214049398999163,0.000865895627019269,0.000831259801938498,0.0208767435674346,NA,NA,NA,0.00257690538600934,0.0048310048822659,0.00557636783800409,0.00741206656728494,0.00353285415823862,NA,0.011370941374017,0.000464120056082328,0.000429484231001557,0.000443338561033866,NA,0.00512610211195407,0.00848577714478883,0.00156207571114276,NA,NA,0.00383695670244778,NA,NA,0.000310336992723706,0.0091854208114204,0.000554173201292332,0.00722503311184878,0.000671935006566952,NA,0.000938630859688887,NA,NA,NA,NA,NA,0.000999243553580236,NA,NA,NA,NA,0.000838186966954652,NA,0.000723888744188108,0.000671935006566952,0.00206429517481394,NA,0.00185648022432931,0.00059227260888118,NA,NA,NA,NA,NA,NA,0.000630372016470028,NA,0.000716961579171954,NA,NA,0.000374066910872324,NA,0.000266003136620319
"920","WCPCB-HUD013-20170720.1",0.00956825148154471,NA,0.00130691714842673,0.3807773548778,0.00577442582122378,0.00171559028021866,NA,0.00121207150691871,0.00108096135542233,NA,0.00974957403148652,0.0263615091838477,0.0128320573804973,0.0203639171473109,0.118975488538741,0.0504899614257197,0.003807773548778,NA,0.0304063968363957,0.00298484812981132,0.00878716972794923,0.000638813291333452,0.000193875649553165,NA,0.0143802729992312,0.00030685354605537,NA,0.0296392629712573,0.0618226207970828,0.0430989753323224,0.0112280502079351,0.00252456781072827,0.00278957769141245,0.00200849593781697,0.000352881577963675,0.0101680106851984,0.000311037912592488,NA,0.045341795796218,0.00164585083793335,0.000860584717800742,0.000598364414807971,0.0201881737527519,NA,NA,NA,0.0051523499960388,0.00225816314119838,0.00513282295219891,0.00682051745550345,0.00299879601826839,0.000287326502215483,0.00955430359308765,0.00056907384904814,0.000511887506374185,0.0003807773548778,NA,0.00311037912592488,0.0065415596863622,0.00130273278188962,NA,NA,0.00345349718196862,NA,NA,0.000861979506646448,0.00567121144664152,0.000429594964477518,0.00487897138228038,0.000433779331014636,0.00064299765787057,0.00049515004022571,NA,NA,NA,NA,NA,0.000463069896774467,NA,NA,0.000610080641111903,0.00024408804799859,0.000588600892888027,NA,0.000460280319083055,0.000341723267198025,0.00113256854271346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000140873673416329,NA,NA,NA,0.000238508892615765,NA,NA
"921","WCPCB-HUD013-20170713.1",0.0137761912187257,NA,0.00213225032322134,0.281827868808385,0.00610009005512887,NA,NA,NA,NA,NA,0.0118849778885641,0.0226203947333046,0.00993814063692727,0.02076626401746,0.126822540963773,0.053979307530385,0.00252161777354871,NA,0.0355993097442171,0.00224349816617202,0.00687882495578362,0.000482073986119607,0.000159269828491055,NA,0.0166871764426018,0.000372680273884773,0.000237328731628114,0.0370640730097344,0.0744730143326158,0.0552530953321703,0.0154263675558274,0.00350430705294637,0.00444991371802714,0.00270703084513318,NA,0.0129047497822787,0.000328181136704501,0.000105685450803145,0.0591171037439905,0.00216933293753823,0.000969710364386747,0.000760193593496303,0.0240517836459367,NA,0.000170765438929291,NA,0.00655620621122665,0.0056736399904846,0.0064338335839809,0.0082694229926671,0.00430158326075957,NA,0.0116810235098212,NA,0.00069900727987343,0.000539552038310791,NA,0.00406054626769976,0.0079913033852904,0.00155561567059365,NA,NA,0.00511740077573121,NA,NA,0.00137020259900919,0.00912232312195563,NA,0.00702715541305119,0.000661924665556537,0.0012459758410476,0.00112360321380185,NA,NA,NA,NA,NA,0.000228058078048891,NA,NA,NA,0.000302223306682676,0.000936336011501544,NA,0.000628550312671333,NA,0.00183188114725451,NA,0.00144436782764298,0.000404200496054132,NA,NA,NA,NA,NA,NA,0.00048763637826714,0.000142953478191622,0.000495052901130519,0.000711986194884342,NA,0.000341160051715414,NA,0.000130159976252294
"922","WCPCB-HUD013-20170808.1",0.0114151914309594,NA,0.00152387264248244,0.344949352707388,0.00451620437681159,0.00127312632585578,NA,0.000878304777576242,0.000885231471405707,NA,0.00964195781061616,0.0297847834667022,0.0100298526650662,0.0181479378331999,0.13493199579799,0.0497904605849648,0.00216112847479328,NA,0.0397592225811327,0.00220268863777007,0.00811808516813372,0.000838129953365341,0.000171782006970748,NA,0.0146707375308082,0.000264599704285587,0.00024381962279719,0.0328048219763492,0.0622695921881301,0.0461705703896861,0.0134100792538455,0.0031031588356006,0.00328325287516671,0.00277067753178625,0.000209186153649862,0.00903240875362318,0.000342178675175602,0.000112212440037343,0.0426227178102338,0.00195332765990931,0.000692669382946563,0.000918479601787142,0.018237984852983,NA,0.000181479378331999,NA,0.00581842281675113,0.00470876646527073,0.00501492633253312,0.00756394966177647,0.00379582821854716,0.000229966235138259,0.00966966458593402,0.000964195781061616,0.00053197008610296,0.000515346020912243,NA,0.00321398593687205,0.00605393040695296,0.00163054372745621,NA,NA,0.00420450315448564,0.000163469974375389,NA,0.000817349871876944,0.00545269338255534,NA,0.00505648649550991,0.000476556535467235,0.00103346271935627,0.000699596076776028,NA,NA,NA,NA,NA,0.000789643096559082,NA,0.000116784057964791,0.000702782355937583,0.000351876046536854,0.000516731359678136,NA,0.000585998297972792,0.0004031335808749,0.00104316009071752,NA,0.00109026160875789,0.000361157816268338,NA,NA,NA,0.000167625990673068,NA,NA,0.000313086561091846,0.000309761748053703,0.000371270789259358,0.000555797912876322,NA,0.000232736912670045,NA,0.000159313958077709
"923","WCPCB-HUD013-20170523.1",0.0129291478210121,NA,0.00176578639222156,0.390568007093074,0.00573132362899032,0.00160117918616701,NA,NA,0.00106545755191674,NA,0.0128992192380931,0.0329214412109105,0.0187053643243809,0.0339689416130758,0.140365053890155,0.038585425528333,0.00308264404065798,NA,0.0365128711611916,0.00196032218119512,0.00552182354855726,NA,NA,NA,0.0111783257202501,0.00118816474188468,NA,0.0244067593704523,0.047833357650307,0.0315896192710145,0.0100410395693277,NA,0.00318739408087451,0.00163110776908602,NA,0.00791611018207802,0.000329214412109105,NA,0.0375139822598325,0.00119714331676038,0.000607550233255893,0.000484843043287954,0.0177012603674482,NA,0.000233442946768274,NA,0.00437705525190514,0.00423788734133175,0.0050280019303936,0.00543203779980023,0.0028432153773059,0.000306767974919847,0.0084847532575392,0.000498310905601508,0.00043995016890944,0.000279832250292739,NA,0.00269357246271086,0.00540210921688122,0.00140963625548535,NA,NA,0.00452819459564614,NA,NA,0.000679378832261516,0.00567595575059015,0.000416007302574232,0.00483945185800384,0.000384582290509272,0.000752703860413089,0.000516268055352914,NA,NA,NA,NA,NA,0.000360639424174065,NA,NA,0.000569092004204966,0.000197528647265463,NA,NA,0.000465389464390598,NA,0.0012782497764709,NA,0.000995125382057066,NA,NA,NA,NA,NA,NA,NA,0.000320235837233402,NA,0.000558168071439527,0.000553678784001676,NA,0.00025289652566563,NA,NA
"924","WCPCB-HUD013-20170629.1",0.0122537293506696,0.000191622105072199,0.0016893001368207,0.316428607717908,0.00451320484314785,NA,NA,0.00152541281011422,NA,NA,0.00830782679227496,0.0268523081449858,0.00845910740154248,0.0177754715889343,0.163887326706486,0.0473520913724795,0.00179015387633239,NA,0.04147610037418,0.00182797402864927,0.00563520269521533,0.000707236848325683,NA,NA,0.0127201778959111,0.000322731966437388,0.000248352333547521,0.0303191554407,0.0630171984621317,0.0482572536845968,0.0138799959002955,0.00289954501096091,0.00358030775266478,0.00329035325156869,NA,0.0102996881476307,0.000419803690717384,NA,0.0475790122863807,0.00190361433328303,0.000897598281653986,0.000761445733313213,0.0199488696754111,NA,0.000132370533109085,NA,0.00585960226562883,0.00486241091620706,0.00548392208594781,0.00772791779008277,0.00388286897119983,0.000267262409705962,0.00963909615382918,0.000892555594678402,0.000621511169740752,0.000342902714339725,NA,0.00308864577254532,0.00602601093582311,0.00175107305227161,NA,NA,0.00510698123452289,NA,NA,0.000892555594678402,0.0068593149585384,0.000398372271071151,0.00543349521619197,0.000486619293143875,0.00103249015825086,0.000629075200204128,NA,NA,NA,NA,NA,0.00052305270654247,NA,NA,0.000823218648764119,0.000148759265779734,0.000642942589386984,NA,0.000508050712790107,0.000480315934424394,0.00122789427855475,NA,0.00112073718032359,0.000335338683876349,NA,NA,NA,NA,NA,NA,0.000381983538400503,NA,0.000424846377692968,0.000548392208594781,NA,0.000262219722730378,NA,0.000137413220084669
"925","WCPCB-HUD013-20170815.1",0.00945803714395003,9.96342844171835e-05,0.00185550805037798,0.294570927842108,0.00953023590077407,0.003140645921846,0.00081584595211172,0.000772526698017292,0.00132123724988004,NA,0.0114074035781993,0.0322728443003486,0.0155949314739939,0.0215426650611588,0.145119501216332,0.0679375861962908,0.00264969437544249,NA,0.0551598502135711,0.00327782355981169,0.015739328987642,0.00216596270472138,0.000122015899032638,0.00015667130230818,0.0121654905248517,0.000422362727420669,0.000527772912383776,0.0261287300946222,0.0754404810054457,0.045674377542028,0.0134506283963198,0.00262803474839527,0.00263525462407768,0.00341500119777738,0.000177608941787153,0.00606469557321986,0.000489507571267032,NA,0.0328352726160079,0.00234645959678149,0.000542934651316826,0.00184106829901317,0.0144614109918564,NA,7.79746573699697e-05,NA,0.00461761589019551,0.00395576988638948,0.00381931423599203,0.00765306822334888,0.00372545585212077,0.000195658630993165,0.00760469505627676,0.00106132172531348,0.00061224545786791,0.000765306822334888,0.000119127948759676,0.0022020620831334,0.00440412416626681,0.00137033240452039,4.58462105832692e-05,NA,0.00353557312167353,NA,NA,0.000693830053079082,0.00522213608108325,0.00042380670255715,0.00409366951192341,0.000560262352954597,0.00111186085509031,0.000490951546403513,NA,NA,NA,NA,NA,0.000552320489703952,NA,NA,0.000505391297768322,0.000303956766229234,0.00047145788206102,NA,0.000435358503648997,0.000418030802011226,0.000880608236982889,NA,0.000902484460300575,0.000215874282903898,NA,NA,NA,4.42578379331402e-05,NA,NA,0.000249085711042959,0.000177608941787153,NA,0.000309732666775157,NA,0.000155227327171699,NA,5.86253905411254e-05
"926","WCPCB-HUD013-20170707.1",0.0202721879096671,0.000281046241474931,0.00268760066984223,0.26261697973887,0.00836995637179438,NA,NA,0.00199650335473994,NA,NA,0.0115336463031515,0.0279510469663592,0.0115490040212649,0.020425765090801,0.127776214703356,0.0608442076216055,0.00297939731399653,NA,0.0377799865589251,0.00281046241474931,0.00985965502879265,0.000975215100199896,NA,NA,0.0164481160994345,0.000434623422608773,0.000357834832041852,0.0361827838751331,0.077215535130473,0.0525233959477739,0.0156648724756519,0.0035015597298516,0.00408515301816019,0.00279510469663592,0.000159720268379196,0.011671865766172,0.000419265704495388,7.01847717781658e-05,0.0541881725912648,0.00198114563662656,0.000970607784765881,0.00086463952978353,0.0222057246201422,NA,0.000109654107329563,NA,0.00628591402380815,0.00548270536647816,0.00618916039969383,0.008154948318207,0.00413122617250035,0.000228829999889424,0.0107811181155957,0.000890747650576283,0.000664989194309535,0.000626594899026075,NA,0.00325583624003745,0.00658846107064182,0.00174002946224643,NA,NA,0.00518937295051252,NA,NA,0.000193507248228641,0.00816723449269771,NA,0.00629666442648752,0.000562092482949861,0.00124090362356144,0.000717205435895042,NA,NA,NA,NA,NA,0.00053444859034577,NA,NA,0.000978286643822573,0.000586664831931276,NA,NA,0.000723348523140395,0.000608165637290014,0.00156648724756519,NA,0.00156648724756519,0.00048530389238294,NA,NA,NA,NA,NA,NA,0.000542127449402462,0.000367049462909882,0.00059280791917663,0.000928066905591807,NA,0.000414658389061373,NA,0.000159720268379196
"927","WCPCB-HUD013-20171013.1",0.0243776458492355,0.000192613498068034,0.00341588000480029,0.400274925672633,0.0131669383444945,0.00337826018095888,NA,0.000910399736962192,0.00213680599419225,NA,0.0159508053087591,0.0191861101591206,0.0109097489140097,0.0167784414332701,0.121888229246178,0.0494271817522787,0.0028515826471791,6.41794194734504e-05,0.034534998286417,0.00296444211870333,0.00932971631267039,0.000978115419876735,0.000223461753617993,0.000112859471524239,0.0110677521741437,0.00037996022079827,0.000474009780401802,0.0205629957117163,0.0487402437689345,0.0324162498076686,0.00923190477068272,0.00191861101591206,0.00231738114863103,0.00247538440876497,0.000191108705114377,0.00653080141886928,0.000367921877169018,6.35022626443049e-05,0.0331927229717554,0.00213680599419225,0.00064329898768816,0.00108345092663269,0.0157499154494459,NA,0.000111354678570582,NA,0.00522388873861859,0.0050403039982725,0.0046197143677255,0.0069521434458931,0.00327292467420292,0.000209166220558256,0.0087413422677907,NA,0.000504105639474933,0.000517648776057841,6.19974696906484e-05,0.00303968176638616,0.00656089727794241,0.00183208542107681,8.05064230206236e-05,NA,0.00458134214740726,NA,NA,0.00103604994859251,0.00729448384284996,0.000442409128375015,0.00516896379581013,0.000598907595555293,0.00105335506755956,0.000666623278469836,NA,NA,NA,5.47744635130972e-05,NA,0.000622984282813797,NA,NA,0.000703490705834421,0.000449933093143298,0.000726814996616097,NA,0.000687690379821028,0.000590631234310182,0.00162066201108807,NA,0.0015123169184248,0.000443161524851844,NA,NA,NA,6.9972872345028e-05,NA,NA,0.00053013855757319,0.000176813172054641,0.000605679163846747,0.000835160089279366,NA,NA,NA,0.000162517638994904
"928","WCPCB-HUD013-20170726.1",0.0464543302317899,0.000514008561361009,0.00832306749986236,0.103016778615867,0.0240874304905577,0.00615089742883885,0.00206033557231735,0.00166031217309916,0.00511857897924352,NA,0.0253778285525519,0.0125168612013434,0.00855964047789462,0.0110341938281121,0.0361311457358366,0.0836005891097286,0.00853813384352805,8.81772009029345e-05,0.0217217007102351,0.00572076474150746,0.0160497560287397,0.00135276730165722,0.00275284919892088,0.000178505065242526,0.025721934702417,0.000453789985134614,0.000668856328800308,0.0293350492760007,0.0750624552662005,0.0437449244342895,0.00757033529703243,0.0015033137422232,0.00331202169245169,0.00125168612013434,0.000726924241590046,0.0270983593018774,0.000714020260970104,0.000106457840114519,0.104457723118428,0.00359160793921709,0.00161514824092936,0.00119146754390794,0.0464650835489732,NA,0.000247326295215548,NA,0.0116174537521335,0.00956615096625007,0.0111038753234598,0.0110974233331498,0.00587131118207345,0.000273134256455431,0.0191125158288829,0.000929086604635798,0.000447337994824644,0.000507556571051038,7.07568270660133e-05,0.011936182073446,0.019829116885977,0.00435939478610362,9.72099873368937e-05,NA,0.0104502887050597,0.000126459010075428,NA,0.00353160442933436,0.0196269545229312,0.00137427393602378,0.013859735451192,0.00111834498706161,0.00190118647800473,0.00173558539338215,NA,4.53789985134614e-05,NA,NA,NA,0.00274489174420525,NA,NA,0.00264961735396135,0.00145599914661675,0.00177859866211529,8.00046798436382e-05,0.00162160023123933,0.00128179540824754,0.00412927379838132,2.98942217695315e-05,0.00395722072344877,0.00116996090954138,NA,NA,NA,0.000113339963111821,7.57033529703243e-05,NA,0.00137470406871112,0.00159579226999945,0.00212915680229037,0.00300899321422672,NA,0.00273134256455431,0.000255928948962176,0.00138072592633376
"929","WCPCB-HUD014-20050417.1",0.12436739528373,NA,NA,0.273500592225692,NA,0.0139442231075697,0.00667599870787122,NA,NA,NA,NA,0.0361257672014644,0.0338645418326693,0.020835576612469,0.0437170237967051,0.0723592118014429,0.0183589964466458,NA,0.0143749327016259,0.0151286744912243,0.0109830946484333,NA,NA,NA,0.0285345106062238,NA,NA,0.0528696026703995,0.0552385054377086,0.0312802842683321,0.0115753203402606,NA,0.0120598686335738,NA,NA,0.0055992247227307,NA,NA,0.0466781522558415,NA,0.00254118660493163,NA,0.0181974803488748,NA,NA,NA,0.0102778076881663,0.00281038010121675,0.00859804027134704,NA,0.00812964358781092,NA,0.00748357919672661,NA,NA,NA,NA,0.00656832130935717,0.00732206309895553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","WCPCB-HUD014-20050423.1",0.186864194577949,NA,NA,0.353547056141479,NA,NA,0.0103149035407028,NA,NA,NA,NA,0.026235732918744,0.0152481182775606,0.0127815109091317,0.0494068930464096,0.0559845126955534,0.020405570047912,NA,0.0145006614992488,0.0117350714194952,NA,NA,NA,NA,0.018312691068639,NA,NA,0.0455948634770194,0.0433524931420841,0.0221994663158603,0.0199570959809249,NA,0.00852100727275445,NA,NA,0.0201065873365873,NA,NA,NA,NA,NA,NA,0.0124900027655901,NA,NA,NA,0.0177969458916038,NA,0.0239260914737605,NA,0.00480614708454484,NA,0.00591238311644629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","WCPCB-HUD014-20050514.1",0.182175344788236,NA,NA,0.382690489387369,NA,0.00994424700857487,0.00423853151185159,NA,NA,NA,NA,0.0231896579831111,0.0272651690521991,0.0213556780020215,0.052574092791236,0.0666753610902807,0.0135714518600633,NA,0.016057513612207,0.0111261452186104,0.00619477682501386,NA,NA,NA,0.016057513612207,NA,NA,0.021844739330312,0.0339082520948127,0.0194401877995501,0.00957745101235695,0.00725440970297675,0.0073766750350494,NA,NA,0.0133676763066088,NA,NA,0.00396547227022269,NA,0.00171579016008607,NA,0.00718512601480226,NA,NA,NA,0.0070669361937987,NA,0.0160982687228979,NA,0.00194401877995501,0.00713214437090411,0.00501287861497832,NA,NA,NA,NA,0.0039940008477063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","WCPCB-HUD014-20050517.1",0.226970134142316,NA,NA,0.396826868516795,NA,0.0113855933303417,0.00385700881549034,NA,NA,NA,NA,0.0221036274426177,0.0241433917200405,0.0200267765419691,0.0430204829420076,0.0544802495188011,0.0136107907238938,NA,0.0135366174774421,0.0102729946335656,0.00712063165936678,NA,NA,NA,0.00912330931356369,NA,NA,0.0298547316968243,0.0228082732839092,0.0137962238400231,0.00942000229937064,0.0061563794554942,0.00979086853162933,NA,NA,0.0144637830580888,NA,NA,0.00252559904168166,NA,NA,NA,0.00259235496348822,NA,NA,NA,0.00807004921394902,NA,0.0168373269445444,NA,0.00105326009961467,NA,0.0028222920274886,NA,NA,NA,NA,0.00333037876568301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","WCPCB-HUD014-20050524.1",0.276470970548092,NA,NA,0.409956954519775,NA,0.0206478319776423,NA,NA,NA,NA,NA,0.0242974487678794,0.0229475905029972,0.0161483044280351,0.0549942256063113,0.0236475170107139,NA,NA,0.0196479369666185,0.0103489133640968,0.00769919158488359,NA,NA,NA,0.0479449657785933,NA,NA,0.0133985931477195,0.0245974172711865,0.00428954959729228,NA,NA,0.00414456482069383,NA,NA,0.00579939106393829,NA,NA,NA,NA,0.00193479684633114,NA,0.00335464776198499,NA,NA,NA,0.00368461311562286,NA,NA,NA,NA,NA,0.00404457531959144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
