"","Location","Congener","Test_Data","Predicted_Data","RMSE","Correlation","NumTrees","Mtry","SplitRule","MinNodeSize","Factor2"
"2143","Hudson River","PCB6",2.31175386105575,2.42402439898459,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2144","Hudson River","PCB6",2.39269695325967,2.42120661126205,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2145","Hudson River","PCB6",2.27646180417324,2.46855713042833,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2146","Hudson River","PCB6",2.42488163663107,2.3635684225146,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2147","Hudson River","PCB6",2.51188336097887,2.68991966334638,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2148","Hudson River","PCB6",2.91803033678488,2.62529141537094,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2149","Hudson River","PCB6",2.69372694892365,2.62529141537094,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2150","Hudson River","PCB6",2.43775056282039,2.58356902929476,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2151","Hudson River","PCB6",2.41664050733828,2.49704527739233,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2152","Hudson River","PCB6",2.50650503240487,2.48142256126664,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2153","Hudson River","PCB6",2.55630250076729,2.44639144553076,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2154","Hudson River","PCB6",2.38916608436453,2.53712705953328,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2155","Hudson River","PCB6",2.55266821611219,2.41435382457016,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2156","Hudson River","PCB6",2.43933269383026,2.42557604838921,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2157","Hudson River","PCB6",2.52762990087134,2.5516959936003,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2158","Hudson River","PCB6",2.30102999566398,2.57673009846636,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2159","Hudson River","PCB6",3.46834733041216,2.4726950201955,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2160","Hudson River","PCB6",2.48855071650044,2.4726950201955,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2161","Hudson River","PCB6",2.90525604874845,2.66094635127366,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2162","Hudson River","PCB6",2.29885307640971,2.22900630056207,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2163","Hudson River","PCB6",2.17897694729317,1.84665077458746,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2164","Hudson River","PCB6",2.09412159584056,1.98989227434733,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2165","Hudson River","PCB6",2.64345267648619,2.10015673576999,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2166","Hudson River","PCB6",2.3384564936046,1.93361334125159,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2167","Hudson River","PCB6",1.91750550955255,1.74159729076909,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2168","Hudson River","PCB6",1.20139712432045,1.37937501621027,0.252897251165948,0.81389710199303,5000,4,"variance",3,86.9565217391304
"2169","Hudson River","PCB7.9",2.02118929906994,1.94099805842202,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2170","Hudson River","PCB7.9",1.16731733474818,1.20667533633404,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2171","Hudson River","PCB7.9",2.07918124604762,1.85526399665834,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2172","Hudson River","PCB7.9",1.95999483832842,1.89627173859914,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2173","Hudson River","PCB7.9",1.44090908206522,1.67231921163304,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2174","Hudson River","PCB7.9",1.32837960343874,1.77916042061783,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2175","Hudson River","PCB7.9",1.75127910398334,1.66981412834445,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2176","Hudson River","PCB7.9",1.2405492482826,1.77236724086763,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2177","Hudson River","PCB7.9",2.05307844348342,2.10956936841778,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2178","Hudson River","PCB7.9",2.10720996964787,2.08669223840466,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2179","Hudson River","PCB7.9",1.985426474083,1.93995341830768,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2180","Hudson River","PCB7.9",2.09342168516224,2.03533865833054,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2181","Hudson River","PCB7.9",2.13987908640124,2.04340167708467,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2182","Hudson River","PCB7.9",1.46686762035411,1.87989795960043,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2183","Hudson River","PCB7.9",1.69284691927723,1.83202885364221,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2184","Hudson River","PCB7.9",2.01703333929878,2.08635932183702,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2185","Hudson River","PCB7.9",1.95472479097906,2.08255418275467,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2186","Hudson River","PCB7.9",2.09691001300806,2.03754195972185,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2187","Hudson River","PCB7.9",2.50514997831991,2.20735922653221,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2188","Hudson River","PCB7.9",2.16136800223497,2.01779203860997,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2189","Hudson River","PCB7.9",2.0899051114394,2.11862115011006,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2190","Hudson River","PCB7.9",3.62013605497376,2.10315306140996,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2191","Hudson River","PCB7.9",1.23552844690755,1.37025106533844,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2192","Hudson River","PCB7.9",0.64738297011462,1.20181666919312,0.386129333562379,0.776403470080668,5000,6,"variance",5,79.1666666666667
"2193","Hudson River","PCB16.32",2.95808584852109,2.98440053231174,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2194","Hudson River","PCB16.32",2.53147891704225,2.53752005624292,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2195","Hudson River","PCB16.32",3.54678935163126,2.799262145848,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2196","Hudson River","PCB16.32",2.42160392686983,2.55003837818971,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2197","Hudson River","PCB16.32",2.59549622182557,2.84949173013958,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2198","Hudson River","PCB16.32",3.14921911265538,3.03105560625412,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2199","Hudson River","PCB16.32",2.27875360095283,2.88339592505186,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2200","Hudson River","PCB16.32",3.06818586174616,3.03659779922535,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2201","Hudson River","PCB16.32",2.5705429398819,2.89967115453286,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2202","Hudson River","PCB16.32",1.94694327069783,2.31400540325831,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2203","Hudson River","PCB16.32",2.00860017176192,2.19688857911305,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2204","Hudson River","PCB16.32",2.11394335230684,2.15464750578316,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2205","Hudson River","PCB16.32",2.25285303097989,2.10587578173395,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2206","Hudson River","PCB16.32",2.00432137378264,2.09210622409429,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2207","Hudson River","PCB16.32",2.19865708695442,2.32375440717711,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2208","Hudson River","PCB16.32",2.28780172993023,2.21487131251955,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2209","Hudson River","PCB16.32",1.80685802951882,2.01258200257453,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2210","Hudson River","PCB16.32",1.46239799789896,1.76477286445805,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2211","Hudson River","PCB16.32",2.88024177589548,2.67176736848169,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2212","Hudson River","PCB16.32",2.45484486000851,2.52518744604027,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2213","Hudson River","PCB16.32",2.65513843481138,2.57269004665711,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2214","Hudson River","PCB16.32",2.63346845557959,2.67557180807077,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2215","Hudson River","PCB16.32",2.65417654187796,2.73745715387438,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2216","Hudson River","PCB16.32",2.93601079571521,2.68550763226969,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2217","Hudson River","PCB16.32",2.9329808219232,2.84673534766298,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2218","Hudson River","PCB16.32",3.07918124604762,2.81544552539716,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2219","Hudson River","PCB16.32",2.89817648349768,2.73877515097599,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2220","Hudson River","PCB16.32",3,2.96786524430138,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2221","Hudson River","PCB16.32",3.19865708695442,2.99292585316912,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2222","Hudson River","PCB16.32",3.35983548233989,3.10086971180392,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2223","Hudson River","PCB16.32",3.17318626841227,2.83384060612063,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2224","Hudson River","PCB16.32",3.24797326636181,2.64751220148915,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2225","Hudson River","PCB16.32",3.11394335230684,3.13329919080377,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2226","Hudson River","PCB16.32",3.12385164096709,2.96694093912488,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2227","Hudson River","PCB16.32",3.07188200730613,2.98071113581597,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2228","Hudson River","PCB16.32",2.08635983067475,2.41314619759602,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2229","Hudson River","PCB16.32",2.33243845991561,2.52003057039003,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2230","Hudson River","PCB16.32",2.65030752313194,2.4942921114322,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2231","Hudson River","PCB16.32",2.40483371661994,2.39545166599365,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2232","Hudson River","PCB16.32",2.40654018043396,2.3251415831982,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2233","Hudson River","PCB16.32",2.98677173426624,2.71132053670827,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2234","Hudson River","PCB16.32",3.17609125905568,3.05233176919263,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2235","Hudson River","PCB16.32",3.21748394421391,2.57304103966737,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2236","Hudson River","PCB16.32",3.22788670461367,3.00295736601322,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2237","Hudson River","PCB16.32",3.13353890837022,2.70666247532159,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2238","Hudson River","PCB16.32",3.11058971029925,3.01386589835773,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2239","Hudson River","PCB16.32",3.02938377768521,2.91925103749052,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2240","Hudson River","PCB16.32",3.01283722470517,2.8426017432176,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2241","Hudson River","PCB16.32",3.66086547800387,3.28787691339612,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2242","Hudson River","PCB16.32",3.17897694729317,3.28787691339612,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2243","Hudson River","PCB16.32",2.90417436828416,2.99161996732701,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2244","Hudson River","PCB16.32",2.98407703390283,2.94551113146076,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2245","Hudson River","PCB16.32",3.29885307640971,3.14260571808551,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2246","Hudson River","PCB16.32",3.10037054511756,3.02223046719272,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2247","Hudson River","PCB16.32",2.97818051693741,3.03960406051608,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2248","Hudson River","PCB16.32",3.91328390176042,3.043419768392,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2249","Hudson River","PCB16.32",2.86272752831797,3.05181897681541,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2250","Hudson River","PCB16.32",2.85491302230786,3.04477224734452,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2251","Hudson River","PCB16.32",2.37106786227174,2.44549213888823,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2252","Hudson River","PCB16.32",3.16908635748702,2.92035041680146,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2253","Hudson River","PCB16.32",2.92737036303902,2.867936708349,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2254","Hudson River","PCB16.32",2.56937390961505,2.65417617053677,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2255","Hudson River","PCB16.32",2.40140054078154,2.56529068534464,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2256","Hudson River","PCB16.32",2.48000694295715,2.61794835088005,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2257","Hudson River","PCB16.32",2.52633927738984,2.56662644223899,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2258","Hudson River","PCB16.32",2.55144999797288,2.57718088255966,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2259","Hudson River","PCB16.32",2.6954816764902,2.96237742308204,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2260","Hudson River","PCB16.32",2.5854607295085,2.82273203224032,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2261","Hudson River","PCB16.32",2.50514997831991,2.52500199734362,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2262","Hudson River","PCB16.32",2.63548374681491,2.32956115748097,0.258216379972127,0.836435785629997,4000,6,"variance",5,81.4285714285714
"2263","Hudson River","PCB17",3.05690485133647,3.01599882497524,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2264","Hudson River","PCB17",3.32797162362301,2.34283706731965,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2265","Hudson River","PCB17",2.09342168516224,2.12554984884036,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2266","Hudson River","PCB17",2.35024801833416,2.460515077877,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2267","Hudson River","PCB17",3.21748394421391,3.04042485680086,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2268","Hudson River","PCB17",2.51587384371168,2.75356291700388,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2269","Hudson River","PCB17",3.26481782300954,3.21947457641777,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2270","Hudson River","PCB17",2.82672252016899,3.10735026739502,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2271","Hudson River","PCB17",1.98587535730839,1.88742965756184,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2272","Hudson River","PCB17",2.04921802267018,1.87584463691956,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2273","Hudson River","PCB17",2.26481782300954,2.01910542543498,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2274","Hudson River","PCB17",1.86093662070009,1.99101465502153,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2275","Hudson River","PCB17",2.14612803567824,2.06255432883127,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2276","Hudson River","PCB17",2.16136800223497,2.00273231301626,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2277","Hudson River","PCB17",2.22271647114758,2.18763731599015,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2278","Hudson River","PCB17",2.06818586174616,2.16547257520873,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2279","Hudson River","PCB17",0.881954971339601,1.15295266684295,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2280","Hudson River","PCB17",3.25285303097989,3.02663334202935,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2281","Hudson River","PCB17",2.06445798922692,2.26118134743312,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2282","Hudson River","PCB17",2.5705429398819,2.26634131113732,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2283","Hudson River","PCB17",2.24551266781415,2.26331069180212,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2284","Hudson River","PCB17",1.91115760873998,1.91200501918612,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2285","Hudson River","PCB17",1.75434833571102,1.84015723026244,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2286","Hudson River","PCB17",2.53402610605613,2.52341752894173,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2287","Hudson River","PCB17",3.08278537031645,2.52214957789326,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2288","Hudson River","PCB17",3.05307844348342,2.78602771942754,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2289","Hudson River","PCB17",2.82477646247555,2.63529283173811,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2290","Hudson River","PCB17",2.82151352840477,2.59106473663455,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2291","Hudson River","PCB17",2.9576072870601,2.9531361979598,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2292","Hudson River","PCB17",3.12710479836481,3.00246899023715,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2293","Hudson River","PCB17",3.36361197989214,3.11721156161228,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2294","Hudson River","PCB17",2.58092497567562,2.95278964237301,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2295","Hudson River","PCB17",3.12057393120585,2.95278964237301,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2296","Hudson River","PCB17",3.17318626841227,3.06192685843431,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2297","Hudson River","PCB17",3.15836249209525,3.03113983787341,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2298","Hudson River","PCB17",3.13672056715641,3.09017359875128,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2299","Hudson River","PCB17",1.82672252016899,2.1574091784305,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2300","Hudson River","PCB17",1.87621784059164,1.96473609786348,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2301","Hudson River","PCB17",1.85973856619715,2.19233477575016,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2302","Hudson River","PCB17",2.12057393120585,2.11090827773294,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2303","Hudson River","PCB17",1.91907809237607,1.95833434737419,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2304","Hudson River","PCB17",2.82542611776782,2.76361858257481,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2305","Hudson River","PCB17",3.14612803567824,3.05090233095193,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2306","Hudson River","PCB17",3.13033376849501,3.02584821062015,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2307","Hudson River","PCB17",3.05307844348342,2.90112787173444,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2308","Hudson River","PCB17",3.02530586526477,2.88135463415847,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2309","Hudson River","PCB17",3.06069784035361,2.69954808980918,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2310","Hudson River","PCB17",3.6232492903979,3.2570358076574,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2311","Hudson River","PCB17",3.26007138798507,3.2570358076574,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2312","Hudson River","PCB17",3.16435285578444,3.2570358076574,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2313","Hudson River","PCB17",2.9532763366673,3.2570358076574,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2314","Hudson River","PCB17",2.8842287696326,3.19882739329353,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2315","Hudson River","PCB17",3.02530586526477,3.02716010543354,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2316","Hudson River","PCB17",3.30319605742049,3.15557498665953,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2317","Hudson River","PCB17",3.22010808804005,3.15096424474685,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2318","Hudson River","PCB17",3.03742649794062,3.07455679371402,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2319","Hudson River","PCB17",3.0899051114394,3.08699986873898,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2320","Hudson River","PCB17",3.77305469336426,2.98160415729568,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2321","Hudson River","PCB17",3.12385164096709,2.98160415729568,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2322","Hudson River","PCB17",2.73479982958885,3.07607976380027,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2323","Hudson River","PCB17",2.35602585719312,2.32986563090563,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2324","Hudson River","PCB17",2.40312052117582,2.37229704789446,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2325","Hudson River","PCB17",2.71432975974523,2.39802197693939,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2326","Hudson River","PCB17",2.81291335664286,2.52558945636111,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2327","Hudson River","PCB17",2.35983548233989,2.53247459507336,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2328","Hudson River","PCB17",2.39967372148104,2.50103300710805,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2329","Hudson River","PCB17",2.47856649559384,2.53236140082853,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2330","Hudson River","PCB17",2.61804809671209,2.72483267226156,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2331","Hudson River","PCB17",1.96801571399364,1.99060760138026,0.244275016279226,0.901889610470385,5000,6,"variance",3,81.1594202898551
"2332","Hudson River","PCB18.30",2.51054501020661,2.76453621784557,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
"2333","Hudson River","PCB18.30",3.46783887880496,2.64051263831529,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
"2334","Hudson River","PCB18.30",2.33041377334919,2.44933824182087,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
"2335","Hudson River","PCB18.30",2.6480866610305,2.77173657351755,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
"2336","Hudson River","PCB18.30",2.88138465677057,3.02519570811729,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
"2337","Hudson River","PCB18.30",3.08278537031645,2.76782052683978,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
"2338","Hudson River","PCB18.30",3.14921911265538,2.9055647313106,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
"2339","Hudson River","PCB18.30",2.93399316383124,2.47555153613406,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
"2340","Hudson River","PCB18.30",2.02118929906994,1.76645771168156,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
"2341","Hudson River","PCB18.30",2.04921802267018,1.87378659936319,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
"2342","Hudson River","PCB18.30",1.8926510338773,1.9880268382512,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
"2343","Hudson River","PCB18.30",2.04921802267018,2.01137910266269,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
"2344","Hudson River","PCB18.30",2.20682587603185,1.9466443435185,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
"2345","Hudson River","PCB18.30",2.27646180417324,2.13268470240633,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
"2346","Hudson River","PCB18.30",1.45636603312904,1.81733732626048,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
"2347","Hudson River","PCB18.30",1.69722934275972,1.60306424560082,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
"2348","Hudson River","PCB18.30",1.4456042032736,1.63174421525848,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
"2349","Hudson River","PCB18.30",1.40654018043396,1.63457196493204,0.284508387711008,0.808503895143106,5000,6,"variance",3,85.0746268656716
