"","SiteID","date","Latitude","Longitude","tPCB","LocationName"
"3096","WCPCB-HOU017",2008-07-31,42.429868,-73.238627,22.058906266,"Housatonic River"
"3097","WCPCB-HOU017",2008-06-25,42.429868,-73.238627,22.058906266,"Housatonic River"
"3098","WCPCB-HOU017",2008-05-28,42.429868,-73.238627,22.058906266,"Housatonic River"
"3099","WCPCB-HOU017",2008-04-30,42.429868,-73.238627,22.058906266,"Housatonic River"
"3100","WCPCB-HOU017",2008-03-26,42.429868,-73.238627,22.058906266,"Housatonic River"
"3101","WCPCB-HOU017",2008-02-28,42.429868,-73.238627,22.058906266,"Housatonic River"
"3102","WCPCB-HOU017",2008-01-29,42.429868,-73.238627,22.058906266,"Housatonic River"
"3103","WCPCB-HOU017",2007-11-27,42.429868,-73.238627,22.058906266,"Housatonic River"
"3104","WCPCB-HOU017",2007-10-30,42.429868,-73.238627,22.058906266,"Housatonic River"
"3105","WCPCB-HOU017",2007-09-26,42.429868,-73.238627,58.102450819,"Housatonic River"
"3106","WCPCB-HOU017",2007-09-05,42.429868,-73.238627,22.058906266,"Housatonic River"
"3107","WCPCB-HOU017",2007-07-26,42.429868,-73.238627,29.077649171,"Housatonic River"
"3108","WCPCB-HOU017",2007-06-28,42.429868,-73.238627,22.058906266,"Housatonic River"
"3109","WCPCB-HOU017",2007-05-30,42.429868,-73.238627,22.058906266,"Housatonic River"
"3110","WCPCB-HOU017",2007-04-26,42.429868,-73.238627,22.058906266,"Housatonic River"
"3111","WCPCB-HOU017",2007-03-20,42.429868,-73.238627,22.058906266,"Housatonic River"
"3112","WCPCB-HOU017",2007-02-27,42.429868,-73.238627,22.058906266,"Housatonic River"
"3113","WCPCB-HOU017",2007-01-24,42.429868,-73.238627,22.058906266,"Housatonic River"
"3114","WCPCB-HOU017",2006-12-19,42.429868,-73.238627,22.058906266,"Housatonic River"
"3115","WCPCB-HOU017",2006-11-29,42.429868,-73.238627,22.058906266,"Housatonic River"
"3116","WCPCB-HOU017",2006-10-26,42.429868,-73.238627,22.058906266,"Housatonic River"
"3117","WCPCB-HOU017",2006-09-26,42.429868,-73.238627,22.058906266,"Housatonic River"
"3118","WCPCB-HOU017",2006-08-23,42.429868,-73.238627,22.058906266,"Housatonic River"
"3119","WCPCB-HOU017",2006-07-26,42.429868,-73.238627,22.058906266,"Housatonic River"
"3120","WCPCB-HOU017",2006-06-27,42.429868,-73.238627,50.133877891,"Housatonic River"
"3121","WCPCB-HOU017",2006-05-24,42.429868,-73.238627,22.058906266,"Housatonic River"
"3122","WCPCB-HOU017",2006-04-27,42.429868,-73.238627,22.058906266,"Housatonic River"
"3123","WCPCB-HOU017",2006-03-28,42.429868,-73.238627,22.058906266,"Housatonic River"
"3124","WCPCB-HOU017",2006-02-28,42.429868,-73.238627,22.058906266,"Housatonic River"
"3125","WCPCB-HOU017",2006-01-31,42.429868,-73.238627,22.058906266,"Housatonic River"
"3126","WCPCB-HOU017",2005-12-20,42.429868,-73.238627,22.058906266,"Housatonic River"
"3127","WCPCB-HOU017",2005-11-22,42.429868,-73.238627,44.077721312,"Housatonic River"
"3128","WCPCB-HOU017",2005-10-25,42.429868,-73.238627,74.198139262,"Housatonic River"
"3129","WCPCB-HOU017",2005-09-29,42.429868,-73.238627,31.083004284,"Housatonic River"
"3130","WCPCB-HOU017",2005-08-30,42.429868,-73.238627,290.776491703,"Housatonic River"
"3131","WCPCB-HOU017",2005-07-28,42.429868,-73.238627,24.064261381,"Housatonic River"
"3132","WCPCB-HOU017",2005-06-28,42.429868,-73.238627,39.104424747,"Housatonic River"
"3133","WCPCB-HOU017",2005-05-31,42.429868,-73.238627,22.058906266,"Housatonic River"
"3134","WCPCB-HOU017",2005-04-28,42.429868,-73.238627,22.058906266,"Housatonic River"
"3135","WCPCB-HOU017",2005-03-29,42.429868,-73.238627,71.190106584,"Housatonic River"
"3136","WCPCB-HOU017",2005-02-24,42.429868,-73.238627,22.058906266,"Housatonic River"
"3137","WCPCB-HOU017",2005-01-20,42.429868,-73.238627,22.058906266,"Housatonic River"
"3138","WCPCB-HOU017",2004-12-21,42.429868,-73.238627,22.058906266,"Housatonic River"
"3139","WCPCB-HOU017",2004-11-23,42.429868,-73.238627,22.058906266,"Housatonic River"
"3140","WCPCB-HOU017",2004-10-28,42.429868,-73.238627,22.058906266,"Housatonic River"
"3141","WCPCB-HOU017",2004-09-23,42.429868,-73.238627,22.058906266,"Housatonic River"
"3142","WCPCB-HOU017",2004-08-25,42.429868,-73.238627,45.120490093,"Housatonic River"
"3143","WCPCB-HOU017",2004-07-29,42.429868,-73.238627,33.088359399,"Housatonic River"
"3144","WCPCB-HOU017",2004-06-24,42.429868,-73.238627,22.058906266,"Housatonic River"
"3145","WCPCB-HOU017",2004-05-27,42.429868,-73.238627,37.099069629,"Housatonic River"
"3146","WCPCB-HOU017",2004-04-29,42.429868,-73.238627,22.058906266,"Housatonic River"
"3147","WCPCB-HOU017",2004-03-25,42.429868,-73.238627,22.058906266,"Housatonic River"
"3148","WCPCB-HOU017",2004-02-26,42.429868,-73.238627,22.058906266,"Housatonic River"
"3149","WCPCB-HOU017",2004-01-29,42.429868,-73.238627,22.058906266,"Housatonic River"
"3150","WCPCB-HOU017",2003-12-18,42.429868,-73.238627,28.074971615,"Housatonic River"
"3151","WCPCB-HOU017",2003-11-20,42.429868,-73.238627,39.104424747,"Housatonic River"
"3152","WCPCB-HOU017",2003-10-29,42.429868,-73.238627,77.206171934,"Housatonic River"
"3153","WCPCB-HOU017",2003-09-30,42.429868,-73.238627,22.058906266,"Housatonic River"
"3154","WCPCB-HOU017",2003-08-28,42.429868,-73.238627,22.058906266,"Housatonic River"
"3155","WCPCB-HOU017",2003-07-29,42.429868,-73.238627,29.051225407,"Housatonic River"
"3156","WCPCB-HOU017",2003-06-30,42.429868,-73.238627,22.058906266,"Housatonic River"
"3157","WCPCB-HOU017",2003-05-29,42.429868,-73.238627,22.058906266,"Housatonic River"
"3158","WCPCB-HOU017",2003-04-28,42.429868,-73.238627,22.359709532,"Housatonic River"
"3159","WCPCB-HOU017",2003-03-12,42.429868,-73.238627,22.058906266,"Housatonic River"
"3160","WCPCB-HOU017",2003-02-12,42.429868,-73.238627,22.058906266,"Housatonic River"
"3161","WCPCB-HOU017",2003-01-15,42.429868,-73.238627,22.058906266,"Housatonic River"
"3162","WCPCB-HOU017",2002-12-10,42.429868,-73.238627,22.058906266,"Housatonic River"
"3163","WCPCB-HOU017",2002-11-25,42.429868,-73.238627,22.058906266,"Housatonic River"
"3164","WCPCB-HOU017",2002-10-30,42.429868,-73.238627,22.058906266,"Housatonic River"
"3165","WCPCB-HOU017",2002-09-24,42.429868,-73.238627,25.244513115,"Housatonic River"
"3166","WCPCB-HOU017",2002-01-24,42.429868,-73.238627,25.044159846,"Housatonic River"
"3167","WCPCB-HOU017",2001-12-31,42.429868,-73.238627,25.044159846,"Housatonic River"
"3168","WCPCB-HOU017",2001-11-27,42.429868,-73.238627,25.044159846,"Housatonic River"
"3169","WCPCB-HOU018",1998-10-26,42.408194,-73.235239,125.334694697,"Housatonic River"
"3170","WCPCB-HOU018",1999-03-22,42.408194,-73.235239,813.171499182,"Housatonic River"
"3171","WCPCB-HOU018",1999-04-19,42.408194,-73.235239,25.066938942,"Housatonic River"
"3172","WCPCB-HOU018",1999-05-26,42.408194,-73.235239,186.498025703,"Housatonic River"
"3173","WCPCB-HOU018",1999-06-23,42.408194,-73.235239,29.077649171,"Housatonic River"
"3174","WCPCB-HOU018",1999-07-26,42.408194,-73.235239,65.474844511,"Housatonic River"
"3175","WCPCB-HOU018",1999-08-30,42.408194,-73.235239,26.44663279,"Housatonic River"
"3176","WCPCB-HOU018",1999-09-28,42.408194,-73.235239,25.044159846,"Housatonic River"
"3177","WCPCB-HOU019",1998-08-04,42.468615,-73.182079,125.334694697,"Housatonic River"
"3178","WCPCB-HOU019",1998-10-27,42.468615,-73.182079,125.334694697,"Housatonic River"
"3179","WCPCB-HOU019",1999-03-23,42.468615,-73.182079,115.307919117,"Housatonic River"
"3180","WCPCB-HOU019",1999-04-20,42.468615,-73.182079,25.066938942,"Housatonic River"
"3181","WCPCB-HOU020",1995-03-09,42.469576,-73.196807,1001.76639346,"Housatonic River"
"3182","WCPCB-HOU020",1995-06-19,42.469576,-73.196807,901.589754007,"Housatonic River"
"3183","WCPCB-HOU020",1995-11-03,42.469576,-73.196807,1001.76639346,"Housatonic River"
"3184","WCPCB-HOU020",1996-01-25,42.469576,-73.196807,120.211967203,"Housatonic River"
"3185","WCPCB-HOU020",1996-05-01,42.469576,-73.196807,151.266725411,"Housatonic River"
"3186","WCPCB-HOU020",1996-05-15,42.469576,-73.196807,86.151909841,"Housatonic River"
"3187","WCPCB-HOU020",1996-06-11,42.469576,-73.196807,240.423934433,"Housatonic River"
"3188","WCPCB-HOU020",1996-07-17,42.469576,-73.196807,22.038860655,"Housatonic River"
"3189","WCPCB-HOU020",1996-08-13,42.469576,-73.196807,33.058290985,"Housatonic River"
"3190","WCPCB-HOU020",1996-09-27,42.469576,-73.196807,26.045926231,"Housatonic River"
"3191","WCPCB-HOU020",1996-10-25,42.469576,-73.196807,22.038860655,"Housatonic River"
"3192","WCPCB-HOU020",1996-11-26,42.469576,-73.196807,22.038860655,"Housatonic River"
"3193","WCPCB-HOU020",1997-01-31,42.469576,-73.196807,22.038860655,"Housatonic River"
"3194","WCPCB-HOU020",1997-02-28,42.469576,-73.196807,22.038860655,"Housatonic River"
"3195","WCPCB-HOU020",1997-03-26,42.469576,-73.196807,22.038860655,"Housatonic River"
"3196","WCPCB-HOU020",1997-04-23,42.469576,-73.196807,22.038860655,"Housatonic River"
"3197","WCPCB-HOU020",1997-05-30,42.469576,-73.196807,22.038860655,"Housatonic River"
"3198","WCPCB-HOU020",1997-06-25,42.469576,-73.196807,22.038860655,"Housatonic River"
"3199","WCPCB-HOU020",1997-07-24,42.469576,-73.196807,22.038860655,"Housatonic River"
"3200","WCPCB-HOU020",1997-08-28,42.469576,-73.196807,22.038860655,"Housatonic River"
"3201","WCPCB-HOU020",1997-09-30,42.469576,-73.196807,22.038860655,"Housatonic River"
"3202","WCPCB-HOU020",1997-10-16,42.469576,-73.196807,22.038860655,"Housatonic River"
"3203","WCPCB-HOU020",1997-11-25,42.469576,-73.196807,22.038860655,"Housatonic River"
"3204","WCPCB-HOU020",1997-12-30,42.469576,-73.196807,22.038860655,"Housatonic River"
"3205","WCPCB-HOU020",1998-01-27,42.469576,-73.196807,125.220799175,"Housatonic River"
"3206","WCPCB-HOU020",1998-02-24,42.469576,-73.196807,125.220799175,"Housatonic River"
"3207","WCPCB-HOU020",1998-03-09,42.469576,-73.196807,125.220799175,"Housatonic River"
"3208","WCPCB-HOU020",1998-03-26,42.469576,-73.196807,125.220799175,"Housatonic River"
"3209","WCPCB-HOU020",1998-04-14,42.469576,-73.196807,22.038860655,"Housatonic River"
"3210","WCPCB-HOU020",1998-04-28,42.469576,-73.196807,125.220799175,"Housatonic River"
"3211","WCPCB-HOU020",1998-05-12,42.469576,-73.196807,125.220799175,"Housatonic River"
"3212","WCPCB-HOU020",1998-05-28,42.469576,-73.196807,125.220799175,"Housatonic River"
"3213","WCPCB-HOU020",1998-06-09,42.469576,-73.196807,125.220799175,"Housatonic River"
"3214","WCPCB-HOU020",1998-06-23,42.469576,-73.196807,125.220799175,"Housatonic River"
"3215","WCPCB-HOU020",1998-07-07,42.469576,-73.196807,125.220799175,"Housatonic River"
"3216","WCPCB-HOU020",1998-07-21,42.469576,-73.196807,125.220799175,"Housatonic River"
"3217","WCPCB-HOU020",1998-08-04,42.469576,-73.196807,125.220799175,"Housatonic River"
"3218","WCPCB-HOU020",1998-08-25,42.469576,-73.196807,125.220799175,"Housatonic River"
"3219","WCPCB-HOU020",1998-09-09,42.469576,-73.196807,125.220799175,"Housatonic River"
"3220","WCPCB-HOU020",1998-09-30,42.469576,-73.196807,125.220799175,"Housatonic River"
"3221","WCPCB-HOU020",1998-10-13,42.469576,-73.196807,125.220799175,"Housatonic River"
"3222","WCPCB-HOU020",1998-10-27,42.469576,-73.196807,125.220799175,"Housatonic River"
"3223","WCPCB-HOU020",1998-11-13,42.469576,-73.196807,125.220799175,"Housatonic River"
"3224","WCPCB-HOU020",1998-11-30,42.469576,-73.196807,125.220799175,"Housatonic River"
"3225","WCPCB-HOU020",1998-12-10,42.469576,-73.196807,125.220799175,"Housatonic River"
"3226","WCPCB-HOU020",1998-12-29,42.469576,-73.196807,125.220799175,"Housatonic River"
"3227","WCPCB-HOU020",1999-01-13,42.469576,-73.196807,22.038860655,"Housatonic River"
"3228","WCPCB-HOU020",1999-01-25,42.469576,-73.196807,22.038860655,"Housatonic River"
"3229","WCPCB-HOU020",1999-02-12,42.469576,-73.196807,25.044159846,"Housatonic River"
"3230","WCPCB-HOU020",1999-02-25,42.469576,-73.196807,25.044159846,"Housatonic River"
"3231","WCPCB-HOU020",1999-03-04,42.469576,-73.196807,25.044159846,"Housatonic River"
"3232","WCPCB-HOU020",1999-03-23,42.469576,-73.196807,25.044159846,"Housatonic River"
"3233","WCPCB-HOU020",1999-04-20,42.469576,-73.196807,25.044159846,"Housatonic River"
"3234","WCPCB-HOU020",1999-05-27,42.469576,-73.196807,25.044159846,"Housatonic River"
"3235","WCPCB-HOU020",1999-06-24,42.469576,-73.196807,25.044159846,"Housatonic River"
"3236","WCPCB-HOU020",1999-07-27,42.469576,-73.196807,25.044159846,"Housatonic River"
"3237","WCPCB-HOU020",1999-08-31,42.469576,-73.196807,25.044159846,"Housatonic River"
"3238","WCPCB-HOU020",1999-09-29,42.469576,-73.196807,25.044159846,"Housatonic River"
"3239","WCPCB-HOU020",1999-10-26,42.469576,-73.196807,25.044159846,"Housatonic River"
"3240","WCPCB-HOU020",1999-11-16,42.469576,-73.196807,25.044159846,"Housatonic River"
"3241","WCPCB-HOU020",1999-12-21,42.469576,-73.196807,25.044159846,"Housatonic River"
"3242","WCPCB-HOU020",2000-01-06,42.469576,-73.196807,25.044159846,"Housatonic River"
"3243","WCPCB-HOU020",2000-02-29,42.469576,-73.196807,25.044159846,"Housatonic River"
"3244","WCPCB-HOU020",2000-03-15,42.469576,-73.196807,25.044159846,"Housatonic River"
"3245","WCPCB-HOU020",2000-04-20,42.469576,-73.196807,25.044159846,"Housatonic River"
"3246","WCPCB-HOU020",2000-05-30,42.469576,-73.196807,25.044159846,"Housatonic River"
"3247","WCPCB-HOU020",2000-06-29,42.469576,-73.196807,25.044159846,"Housatonic River"
"3248","WCPCB-HOU020",2000-07-18,42.469576,-73.196807,25.044159846,"Housatonic River"
"3249","WCPCB-HOU020",2000-08-23,42.469576,-73.196807,25.044159846,"Housatonic River"
"3250","WCPCB-HOU020",2000-09-28,42.469576,-73.196807,25.044159846,"Housatonic River"
"3251","WCPCB-HOU020",2000-10-27,42.469576,-73.196807,25.044159846,"Housatonic River"
"3252","WCPCB-HOU020",2000-11-29,42.469576,-73.196807,25.044159846,"Housatonic River"
"3253","WCPCB-HOU020",2000-12-14,42.469576,-73.196807,25.044159846,"Housatonic River"
"3254","WCPCB-HOU020",2001-01-11,42.469576,-73.196807,25.044159846,"Housatonic River"
"3255","WCPCB-HOU020",2001-02-15,42.469576,-73.196807,25.044159846,"Housatonic River"
"3256","WCPCB-HOU020",2001-03-20,42.469576,-73.196807,25.044159846,"Housatonic River"
"3257","WCPCB-HOU020",2001-04-25,42.469576,-73.196807,25.044159846,"Housatonic River"
"3258","WCPCB-HOU020",2001-05-29,42.469576,-73.196807,25.044159846,"Housatonic River"
"3259","WCPCB-HOU020",2001-06-26,42.469576,-73.196807,25.044159846,"Housatonic River"
"3260","WCPCB-HOU020",2001-07-25,42.469576,-73.196807,25.044159846,"Housatonic River"
"3261","WCPCB-HOU020",2001-08-30,42.469576,-73.196807,25.044159846,"Housatonic River"
"3262","WCPCB-HOU020",2001-09-25,42.469576,-73.196807,25.044159846,"Housatonic River"
"3263","WCPCB-HOU020",2001-10-30,42.469576,-73.196807,25.044159846,"Housatonic River"
"3264","WCPCB-HOU020",2001-11-27,42.469576,-73.196807,25.044159846,"Housatonic River"
"3265","WCPCB-HOU020",2001-12-31,42.469576,-73.196807,25.044159846,"Housatonic River"
"3266","WCPCB-HOU020",2002-01-24,42.469576,-73.196807,25.044159846,"Housatonic River"
"3267","WCPCB-HOU020",2002-02-26,42.469576,-73.196807,25.044159846,"Housatonic River"
"3268","WCPCB-HOU020",2002-03-28,42.469576,-73.196807,25.044159846,"Housatonic River"
"3269","WCPCB-HOU020",2002-04-30,42.469576,-73.196807,25.044159846,"Housatonic River"
"3270","WCPCB-HOU020",2002-05-29,42.469576,-73.196807,25.044159846,"Housatonic River"
"3271","WCPCB-HOU020",2002-06-19,42.469576,-73.196807,25.044159846,"Housatonic River"
"3272","WCPCB-HOU020",2002-07-31,42.469576,-73.196807,25.044159846,"Housatonic River"
"3273","WCPCB-HOU020",2002-08-28,42.469576,-73.196807,25.044159846,"Housatonic River"
"3274","WCPCB-HOU020",2002-09-23,42.469576,-73.196807,22.038860655,"Housatonic River"
"3275","WCPCB-HOU020",2002-10-31,42.469576,-73.196807,22.038860655,"Housatonic River"
"3276","WCPCB-HOU020",2002-11-26,42.469576,-73.196807,22.038860655,"Housatonic River"
"3277","WCPCB-HOU020",2002-12-11,42.469576,-73.196807,22.038860655,"Housatonic River"
"3278","WCPCB-HOU020",2003-01-16,42.469576,-73.196807,22.038860655,"Housatonic River"
"3279","WCPCB-HOU020",2003-02-13,42.469576,-73.196807,22.038860655,"Housatonic River"
"3280","WCPCB-HOU020",2003-03-13,42.469576,-73.196807,22.038860655,"Housatonic River"
"3281","WCPCB-HOU020",2003-04-29,42.469576,-73.196807,22.038860655,"Housatonic River"
"3282","WCPCB-HOU020",2003-05-29,42.469576,-73.196807,22.038860655,"Housatonic River"
"3283","WCPCB-HOU020",2003-06-30,42.469576,-73.196807,22.038860655,"Housatonic River"
"3284","WCPCB-HOU020",2003-07-29,42.469576,-73.196807,22.038860655,"Housatonic River"
"3285","WCPCB-HOU020",2003-08-28,42.469576,-73.196807,22.038860655,"Housatonic River"
"3286","WCPCB-HOU020",2003-09-30,42.469576,-73.196807,22.038860655,"Housatonic River"
"3287","WCPCB-HOU020",2003-10-29,42.469576,-73.196807,25.044159846,"Housatonic River"
"3288","WCPCB-HOU020",2003-11-20,42.469576,-73.196807,22.038860655,"Housatonic River"
"3289","WCPCB-HOU020",2003-12-18,42.469576,-73.196807,22.038860655,"Housatonic River"
"3290","WCPCB-HOU020",2004-01-30,42.469576,-73.196807,22.038860655,"Housatonic River"
"3291","WCPCB-HOU020",2004-02-26,42.469576,-73.196807,22.038860655,"Housatonic River"
"3292","WCPCB-HOU020",2004-03-25,42.469576,-73.196807,22.038860655,"Housatonic River"
"3293","WCPCB-HOU020",2004-04-29,42.469576,-73.196807,22.038860655,"Housatonic River"
"3294","WCPCB-HOU020",2004-05-27,42.469576,-73.196807,22.038860655,"Housatonic River"
"3295","WCPCB-HOU020",2004-06-24,42.469576,-73.196807,22.038860655,"Housatonic River"
"3296","WCPCB-HOU020",2004-07-29,42.469576,-73.196807,22.038860655,"Housatonic River"
"3297","WCPCB-HOU020",2004-08-25,42.469576,-73.196807,22.038860655,"Housatonic River"
"3298","WCPCB-HOU020",2004-09-23,42.469576,-73.196807,22.038860655,"Housatonic River"
"3299","WCPCB-HOU020",2004-10-28,42.469576,-73.196807,22.038860655,"Housatonic River"
"3300","WCPCB-HOU020",2004-11-23,42.469576,-73.196807,22.038860655,"Housatonic River"
"3301","WCPCB-HOU020",2004-12-21,42.469576,-73.196807,22.038860655,"Housatonic River"
"3302","WCPCB-HOU020",2005-01-20,42.469576,-73.196807,22.038860655,"Housatonic River"
"3303","WCPCB-HOU020",2005-02-24,42.469576,-73.196807,22.038860655,"Housatonic River"
"3304","WCPCB-HOU020",2005-03-29,42.469576,-73.196807,22.038860655,"Housatonic River"
"3305","WCPCB-HOU020",2005-04-28,42.469576,-73.196807,22.038860655,"Housatonic River"
"3306","WCPCB-HOU020",2005-05-31,42.469576,-73.196807,22.038860655,"Housatonic River"
"3307","WCPCB-HOU020",2005-06-28,42.469576,-73.196807,22.038860655,"Housatonic River"
"3308","WCPCB-HOU020",2005-07-28,42.469576,-73.196807,23.040627049,"Housatonic River"
"3309","WCPCB-HOU020",2005-08-30,42.469576,-73.196807,22.038860655,"Housatonic River"
"3310","WCPCB-HOU020",2005-09-29,42.469576,-73.196807,22.038860655,"Housatonic River"
"3311","WCPCB-HOU020",2005-10-25,42.469576,-73.196807,22.038860655,"Housatonic River"
"3312","WCPCB-HOU020",2005-11-22,42.469576,-73.196807,22.038860655,"Housatonic River"
"3313","WCPCB-HOU020",2005-12-20,42.469576,-73.196807,22.038860655,"Housatonic River"
"3314","WCPCB-HOU020",2006-01-31,42.469576,-73.196807,22.038860655,"Housatonic River"
"3315","WCPCB-HOU020",2006-02-28,42.469576,-73.196807,22.038860655,"Housatonic River"
"3316","WCPCB-HOU020",2006-03-28,42.469576,-73.196807,22.038860655,"Housatonic River"
"3317","WCPCB-HOU020",2006-04-27,42.469576,-73.196807,22.038860655,"Housatonic River"
"3318","WCPCB-HOU020",2006-05-24,42.469576,-73.196807,22.038860655,"Housatonic River"
"3319","WCPCB-HOU020",2006-06-27,42.469576,-73.196807,22.038860655,"Housatonic River"
"3320","WCPCB-HOU020",2006-07-26,42.469576,-73.196807,22.038860655,"Housatonic River"
"3321","WCPCB-HOU020",2006-08-23,42.469576,-73.196807,22.038860655,"Housatonic River"
"3322","WCPCB-HOU020",2006-09-26,42.469576,-73.196807,22.038860655,"Housatonic River"
"3323","WCPCB-HOU020",2006-10-27,42.469576,-73.196807,22.038860655,"Housatonic River"
"3324","WCPCB-HOU020",2006-11-29,42.469576,-73.196807,22.038860655,"Housatonic River"
"3325","WCPCB-HOU020",2006-12-19,42.469576,-73.196807,22.038860655,"Housatonic River"
"3326","WCPCB-HOU020",2007-01-24,42.469576,-73.196807,22.038860655,"Housatonic River"
"3327","WCPCB-HOU020",2007-02-28,42.469576,-73.196807,22.038860655,"Housatonic River"
"3328","WCPCB-HOU020",2007-03-20,42.469576,-73.196807,22.038860655,"Housatonic River"
"3329","WCPCB-HOU020",2007-04-26,42.469576,-73.196807,22.038860655,"Housatonic River"
"3330","WCPCB-HOU020",2007-05-30,42.469576,-73.196807,22.038860655,"Housatonic River"
"3331","WCPCB-HOU020",2007-06-28,42.469576,-73.196807,22.038860655,"Housatonic River"
"3332","WCPCB-HOU020",2007-07-26,42.469576,-73.196807,22.038860655,"Housatonic River"
"3333","WCPCB-HOU020",2007-09-05,42.469576,-73.196807,22.038860655,"Housatonic River"
"3334","WCPCB-HOU020",2007-09-26,42.469576,-73.196807,22.038860655,"Housatonic River"
"3335","WCPCB-HOU020",2007-10-30,42.469576,-73.196807,22.038860655,"Housatonic River"
"3336","WCPCB-HOU020",2007-11-27,42.469576,-73.196807,22.038860655,"Housatonic River"
"3337","WCPCB-HOU020",2007-12-20,42.469576,-73.196807,22.038860655,"Housatonic River"
"3338","WCPCB-HOU020",2008-01-29,42.469576,-73.196807,22.038860655,"Housatonic River"
"3339","WCPCB-HOU020",2008-02-29,42.469576,-73.196807,22.038860655,"Housatonic River"
"3340","WCPCB-HOU020",2008-03-26,42.469576,-73.196807,22.038860655,"Housatonic River"
"3341","WCPCB-HOU020",2008-04-30,42.469576,-73.196807,22.038860655,"Housatonic River"
"3342","WCPCB-HOU020",2008-05-28,42.469576,-73.196807,22.038860655,"Housatonic River"
"3343","WCPCB-HOU020",2008-06-25,42.469576,-73.196807,22.038860655,"Housatonic River"
"3344","WCPCB-HOU020",2008-07-31,42.469576,-73.196807,22.038860655,"Housatonic River"
"3345","WCPCB-HOU020",2008-08-26,42.469576,-73.196807,22.038860655,"Housatonic River"
"3346","WCPCB-HOU020",2008-09-24,42.469576,-73.196807,22.038860655,"Housatonic River"
"3347","WCPCB-HOU020",2008-10-30,42.469576,-73.196807,35.093714516,"Housatonic River"
"3348","WCPCB-HOU020",2008-11-19,42.469576,-73.196807,22.038860655,"Housatonic River"
"3349","WCPCB-HOU020",2008-12-16,42.469576,-73.196807,22.038860655,"Housatonic River"
"3350","WCPCB-HOU020",2009-01-22,42.469576,-73.196807,22.038860655,"Housatonic River"
"3351","WCPCB-HOU020",2009-02-26,42.469576,-73.196807,22.038860655,"Housatonic River"
"3352","WCPCB-HOU020",2009-03-26,42.469576,-73.196807,22.038860655,"Housatonic River"
"3353","WCPCB-HOU020",2009-04-28,42.469576,-73.196807,22.038860655,"Housatonic River"
"3354","WCPCB-HOU020",2009-05-28,42.469576,-73.196807,22.038860655,"Housatonic River"
"3355","WCPCB-HOU020",2009-06-25,42.469576,-73.196807,22.038860655,"Housatonic River"
"3356","WCPCB-HOU020",2009-07-21,42.469576,-73.196807,92.1625082,"Housatonic River"
"3357","WCPCB-HOU020",2009-08-27,42.469576,-73.196807,22.038860655,"Housatonic River"
"3358","WCPCB-HOU020",2009-09-24,42.469576,-73.196807,22.038860655,"Housatonic River"
"3359","WCPCB-HOU020",2009-10-29,42.469576,-73.196807,22.038860655,"Housatonic River"
"3360","WCPCB-HOU020",2009-11-19,42.469576,-73.196807,22.038860655,"Housatonic River"
"3361","WCPCB-HOU020",2009-12-18,42.469576,-73.196807,22.038860655,"Housatonic River"
"3362","WCPCB-HOU020",2010-01-22,42.469576,-73.196807,22.038860655,"Housatonic River"
"3363","WCPCB-HOU020",2010-02-23,42.469576,-73.196807,22.038860655,"Housatonic River"
"3364","WCPCB-HOU020",2010-03-25,42.469576,-73.196807,22.038860655,"Housatonic River"
"3365","WCPCB-HOU020",2010-04-29,42.469576,-73.196807,22.038860655,"Housatonic River"
"3366","WCPCB-HOU020",2010-06-02,42.469576,-73.196807,22.038860655,"Housatonic River"
"3367","WCPCB-HOU020",2010-06-29,42.469576,-73.196807,22.038860655,"Housatonic River"
"3368","WCPCB-HOU020",2010-07-28,42.469576,-73.196807,22.038860655,"Housatonic River"
"3369","WCPCB-HOU020",2010-08-26,42.469576,-73.196807,22.038860655,"Housatonic River"
"3370","WCPCB-HOU020",2010-09-22,42.469576,-73.196807,22.038860655,"Housatonic River"
"3371","WCPCB-HOU020",2010-10-28,42.469576,-73.196807,22.038860655,"Housatonic River"
"3372","WCPCB-HOU020",2010-11-18,42.469576,-73.196807,22.038860655,"Housatonic River"
"3373","WCPCB-HOU020",2010-12-17,42.469576,-73.196807,22.038860655,"Housatonic River"
"3374","WCPCB-HOU020",2011-02-04,42.469576,-73.196807,22.038860655,"Housatonic River"
"3375","WCPCB-HOU020",2011-03-01,42.469576,-73.196807,22.038860655,"Housatonic River"
"3376","WCPCB-HOU020",2011-03-30,42.469576,-73.196807,22.038860655,"Housatonic River"
"3377","WCPCB-HOU020",2011-04-28,42.469576,-73.196807,22.038860655,"Housatonic River"
"3378","WCPCB-HOU020",2011-05-26,42.469576,-73.196807,22.038860655,"Housatonic River"
"3379","WCPCB-HOU020",2011-06-29,42.469576,-73.196807,22.038860655,"Housatonic River"
"3380","WCPCB-HOU020",2011-07-26,42.469576,-73.196807,22.038860655,"Housatonic River"
"3381","WCPCB-HOU020",2011-08-31,42.469576,-73.196807,22.038860655,"Housatonic River"
"3382","WCPCB-HOU020",2011-09-29,42.469576,-73.196807,22.038860655,"Housatonic River"
"3383","WCPCB-HOU020",2011-10-25,42.469576,-73.196807,22.038860655,"Housatonic River"
"3384","WCPCB-HOU020",2011-11-29,42.469576,-73.196807,22.038860655,"Housatonic River"
"3385","WCPCB-HOU020",2011-12-20,42.469576,-73.196807,22.038860655,"Housatonic River"
"3386","WCPCB-HOU020",2012-01-19,42.469576,-73.196807,22.038860655,"Housatonic River"
