LocationName,SiteID,SampleDate,Latitude,Longitude,tPCB
Housatonic River,WCPCB-HOU020,11/26/96,42.451201,-73.226903,26000
Housatonic River,WCPCB-HOU013,11/26/96,42.429868,-73.238627,28000
Housatonic River,WCPCB-HOU021,11/26/96,42.449295,-73.23334,40000
Housatonic River,WCPCB-HOU005,11/26/96,42.440386,-73.248392,47000
Housatonic River,WCPCB-HOU016,11/26/96,42.408194,-73.235239,49000
Housatonic River,WCPCB-HOU002,11/26/96,42.415943,-73.235603,74000
Housatonic River,WCPCB-HOU008,11/26/96,42.445037,-73.244122,87000
Housatonic River,WCPCB-HOU001,11/26/96,42.399937,-73.237721,98000
Housatonic River,WCPCB-HOU019,11/27/96,42.393851,-73.240518,33000
Housatonic River,WCPCB-HOU006,11/27/96,42.231696,-73.354719,37000
Housatonic River,WCPCB-HOU011,11/27/96,42.347658,-73.244957,37000
Housatonic River,WCPCB-HOU023,11/27/96,42.332619,-73.246496,40000
Housatonic River,WCPCB-HOU019,11/27/96,42.393851,-73.240518,85000
Housatonic River,WCPCB-HOU011,11/27/96,42.347658,-73.244957,110000
Housatonic River,WCPCB-HOU012,11/27/96,42.351516,-73.239031,130000
Housatonic River,WCPCB-HOU019,11/27/96,42.393851,-73.240518,253000
Housatonic River,WCPCB-HOU012,11/27/96,42.351516,-73.239031,595000
Housatonic River,WCPCB-HOU008,12/12/96,42.445037,-73.244122,28000
Housatonic River,WCPCB-HOU005,12/12/96,42.440386,-73.248392,85000
Housatonic River,WCPCB-HOU008,12/16/96,42.445037,-73.244122,26000
Housatonic River,WCPCB-HOU005,12/16/96,42.440386,-73.248392,65000
Housatonic River,WCPCB-HOU006,1/30/97,42.231696,-73.354719,26000
Housatonic River,WCPCB-HOU011,1/30/97,42.347658,-73.244957,31000
Housatonic River,WCPCB-HOU023,1/31/97,42.332619,-73.246496,23000
Housatonic River,WCPCB-HOU023,1/31/97,42.332619,-73.246496,32000
Housatonic River,WCPCB-HOU023,1/31/97,42.332619,-73.246496,33000
Housatonic River,WCPCB-HOU023,1/31/97,42.332619,-73.246496,39000
Housatonic River,WCPCB-HOU002,1/31/97,42.415943,-73.235603,49000
Housatonic River,WCPCB-HOU023,2/27/97,42.332619,-73.246496,27000
Housatonic River,WCPCB-HOU011,2/27/97,42.347658,-73.244957,30000
Housatonic River,WCPCB-HOU011,2/27/97,42.347658,-73.244957,36000
Housatonic River,WCPCB-HOU012,2/27/97,42.351516,-73.239031,103000
Housatonic River,WCPCB-HOU013,2/28/97,42.429868,-73.238627,33000
Housatonic River,WCPCB-HOU002,2/28/97,42.415943,-73.235603,97000
Housatonic River,WCPCB-HOU013,2/28/97,42.429868,-73.238627,132000
Housatonic River,WCPCB-HOU019,2/28/97,42.393851,-73.240518,143000
Housatonic River,WCPCB-HOU019,2/28/97,42.393851,-73.240518,193000
Housatonic River,WCPCB-HOU021,3/26/97,42.449295,-73.23334,55000
Housatonic River,WCPCB-HOU008,3/26/97,42.445037,-73.244122,66000
Housatonic River,WCPCB-HOU008,3/26/97,42.445037,-73.244122,71000
Housatonic River,WCPCB-HOU012,3/26/97,42.351516,-73.239031,85000
Housatonic River,WCPCB-HOU005,3/26/97,42.440386,-73.248392,129000
Housatonic River,WCPCB-HOU013,3/26/97,42.429868,-73.238627,140000
Housatonic River,WCPCB-HOU018,3/26/97,42.447899,-73.237815,158000
Housatonic River,WCPCB-HOU002,3/26/97,42.415943,-73.235603,216000
Housatonic River,WCPCB-HOU019,3/26/97,42.393851,-73.240518,416000
Housatonic River,WCPCB-HOU006,4/23/97,42.231696,-73.354719,24000
Housatonic River,WCPCB-HOU013,4/23/97,42.429868,-73.238627,24000
Housatonic River,WCPCB-HOU002,4/23/97,42.415943,-73.235603,27000
Housatonic River,WCPCB-HOU011,4/23/97,42.347658,-73.244957,52000
Housatonic River,WCPCB-HOU019,4/23/97,42.393851,-73.240518,57000
Housatonic River,WCPCB-HOU012,4/23/97,42.351516,-73.239031,67000
Housatonic River,WCPCB-HOU021,5/1/97,42.449295,-73.23334,151000
Housatonic River,WCPCB-HOU021,5/6/97,42.449295,-73.23334,26000
Housatonic River,WCPCB-HOU020,5/6/97,42.451201,-73.226903,228000
Housatonic River,WCPCB-HOU021,5/14/97,42.449295,-73.23334,61000
Housatonic River,WCPCB-HOU021,5/16/97,42.449295,-73.23334,28000
Housatonic River,WCPCB-HOU020,5/19/97,42.451201,-73.226903,72000
Housatonic River,WCPCB-HOU021,5/19/97,42.449295,-73.23334,74000
Housatonic River,WCPCB-HOU003,5/30/97,42.058467,-73.34882,24000
Housatonic River,WCPCB-HOU018,5/30/97,42.447899,-73.237815,24000
Housatonic River,WCPCB-HOU021,5/30/97,42.449295,-73.23334,28000
Housatonic River,WCPCB-HOU006,5/30/97,42.231696,-73.354719,29000
Housatonic River,WCPCB-HOU012,5/30/97,42.351516,-73.239031,79000
Housatonic River,WCPCB-HOU002,5/30/97,42.415943,-73.235603,82000
Housatonic River,WCPCB-HOU019,5/30/97,42.393851,-73.240518,82000
Housatonic River,WCPCB-HOU011,5/30/97,42.347658,-73.244957,85000
Housatonic River,WCPCB-HOU023,5/30/97,42.332619,-73.246496,87000
Housatonic River,WCPCB-HOU021,6/2/97,42.449295,-73.23334,76000
Housatonic River,WCPCB-HOU020,6/16/97,42.451201,-73.226903,23000
Housatonic River,WCPCB-HOU021,6/16/97,42.449295,-73.23334,24000
Housatonic River,WCPCB-HOU021,6/23/97,42.449295,-73.23334,70000
Housatonic River,WCPCB-HOU013,6/25/97,42.429868,-73.238627,24000
Housatonic River,WCPCB-HOU023,6/25/97,42.332619,-73.246496,74000
Housatonic River,WCPCB-HOU023,6/25/97,42.332619,-73.246496,77000
Housatonic River,WCPCB-HOU002,6/25/97,42.415943,-73.235603,84000
Housatonic River,WCPCB-HOU011,6/25/97,42.347658,-73.244957,99000
Housatonic River,WCPCB-HOU012,6/25/97,42.351516,-73.239031,152000
Housatonic River,WCPCB-HOU019,6/25/97,42.393851,-73.240518,152000
Housatonic River,WCPCB-HOU021,7/8/97,42.449295,-73.23334,28000
Housatonic River,WCPCB-HOU020,7/8/97,42.451201,-73.226903,30000
Housatonic River,WCPCB-HOU021,7/8/97,42.449295,-73.23334,105000
Housatonic River,WCPCB-HOU020,7/9/97,42.451201,-73.226903,23000
Housatonic River,WCPCB-HOU021,7/9/97,42.449295,-73.23334,231000
Housatonic River,WCPCB-HOU020,7/10/97,42.451201,-73.226903,95000
Housatonic River,WCPCB-HOU021,7/10/97,42.449295,-73.23334,400000
Housatonic River,WCPCB-HOU020,7/11/97,42.451201,-73.226903,39000
Housatonic River,WCPCB-HOU021,7/15/97,42.449295,-73.23334,98000
Housatonic River,WCPCB-HOU021,7/16/97,42.449295,-73.23334,223000
Housatonic River,WCPCB-HOU021,7/17/97,42.449295,-73.23334,164000
Housatonic River,WCPCB-HOU021,7/18/97,42.449295,-73.23334,373000
Housatonic River,WCPCB-HOU021,7/21/97,42.449295,-73.23334,342000
Housatonic River,WCPCB-HOU021,7/22/97,42.449295,-73.23334,249000
Housatonic River,WCPCB-HOU021,7/23/97,42.449295,-73.23334,7030000
Housatonic River,WCPCB-HOU021,7/23/97,42.449295,-73.23334,7040000
Housatonic River,WCPCB-HOU013,7/24/97,42.429868,-73.238627,81000
Housatonic River,WCPCB-HOU011,7/24/97,42.347658,-73.244957,82000
Housatonic River,WCPCB-HOU023,7/24/97,42.332619,-73.246496,88000
Housatonic River,WCPCB-HOU002,7/24/97,42.415943,-73.235603,102000
Housatonic River,WCPCB-HOU019,7/24/97,42.393851,-73.240518,121000
Housatonic River,WCPCB-HOU012,7/24/97,42.351516,-73.239031,149000
Housatonic River,WCPCB-HOU005,7/24/97,42.440386,-73.248392,354000
Housatonic River,WCPCB-HOU008,7/24/97,42.445037,-73.244122,862000
Housatonic River,WCPCB-HOU008,7/24/97,42.445037,-73.244122,863000
Housatonic River,WCPCB-HOU018,7/24/97,42.447899,-73.237815,2120000
Housatonic River,WCPCB-HOU021,7/24/97,42.449295,-73.23334,2420000
Housatonic River,WCPCB-HOU021,7/25/97,42.449295,-73.23334,905000
Housatonic River,WCPCB-HOU021,7/28/97,42.449295,-73.23334,448000
Housatonic River,WCPCB-HOU021,7/29/97,42.449295,-73.23334,157000
Housatonic River,WCPCB-HOU021,7/29/97,42.449295,-73.23334,162000
Housatonic River,WCPCB-HOU020,7/30/97,42.451201,-73.226903,29000
Housatonic River,WCPCB-HOU021,7/30/97,42.449295,-73.23334,92000
Housatonic River,WCPCB-HOU020,7/31/97,42.451201,-73.226903,23000
Housatonic River,WCPCB-HOU021,7/31/97,42.449295,-73.23334,119000
Housatonic River,WCPCB-HOU021,8/1/97,42.449295,-73.23334,29000
Housatonic River,WCPCB-HOU020,8/1/97,42.451201,-73.226903,40000
Housatonic River,WCPCB-HOU020,8/4/97,42.451201,-73.226903,25000
Housatonic River,WCPCB-HOU021,8/4/97,42.449295,-73.23334,382000
Housatonic River,WCPCB-HOU020,8/5/97,42.451201,-73.226903,34000
Housatonic River,WCPCB-HOU021,8/5/97,42.449295,-73.23334,125000
Housatonic River,WCPCB-HOU020,8/6/97,42.451201,-73.226903,24000
Housatonic River,WCPCB-HOU020,8/6/97,42.451201,-73.226903,62000
Housatonic River,WCPCB-HOU021,8/6/97,42.449295,-73.23334,219000
Housatonic River,WCPCB-HOU020,8/7/97,42.451201,-73.226903,28000
Housatonic River,WCPCB-HOU021,8/7/97,42.449295,-73.23334,157000
Housatonic River,WCPCB-HOU021,8/8/97,42.449295,-73.23334,269000
Housatonic River,WCPCB-HOU021,8/11/97,42.449295,-73.23334,146000
Housatonic River,WCPCB-HOU020,8/12/97,42.451201,-73.226903,49000
Housatonic River,WCPCB-HOU021,8/12/97,42.449295,-73.23334,1100000
Housatonic River,WCPCB-HOU020,8/13/97,42.451201,-73.226903,55000
Housatonic River,WCPCB-HOU021,8/13/97,42.449295,-73.23334,1220000
Housatonic River,WCPCB-HOU020,8/14/97,42.451201,-73.226903,30000
Housatonic River,WCPCB-HOU021,8/14/97,42.449295,-73.23334,393000
Housatonic River,WCPCB-HOU020,8/15/97,42.451201,-73.226903,50000
Housatonic River,WCPCB-HOU021,8/15/97,42.449295,-73.23334,413000
Housatonic River,WCPCB-HOU020,8/18/97,42.451201,-73.226903,44000
Housatonic River,WCPCB-HOU021,8/18/97,42.449295,-73.23334,97000
Housatonic River,WCPCB-HOU021,8/19/97,42.449295,-73.23334,31000
Housatonic River,WCPCB-HOU020,8/20/97,42.451201,-73.226903,31000
Housatonic River,WCPCB-HOU021,8/20/97,42.449295,-73.23334,139000
Housatonic River,WCPCB-HOU021,8/21/97,42.449295,-73.23334,30000
Housatonic River,WCPCB-HOU021,8/21/97,42.449295,-73.23334,31000
Housatonic River,WCPCB-HOU020,8/22/97,42.451201,-73.226903,86000
Housatonic River,WCPCB-HOU021,8/22/97,42.449295,-73.23334,163000
Housatonic River,WCPCB-HOU020,8/25/97,42.451201,-73.226903,40000
Housatonic River,WCPCB-HOU021,8/25/97,42.449295,-73.23334,88000
Housatonic River,WCPCB-HOU021,8/26/97,42.449295,-73.23334,64000
Housatonic River,WCPCB-HOU020,8/27/97,42.451201,-73.226903,23000
Housatonic River,WCPCB-HOU021,8/27/97,42.449295,-73.23334,60000
Housatonic River,WCPCB-HOU005,8/28/97,42.440386,-73.248392,24000
Housatonic River,WCPCB-HOU011,8/28/97,42.347658,-73.244957,27000
Housatonic River,WCPCB-HOU008,8/28/97,42.445037,-73.244122,28000
Housatonic River,WCPCB-HOU018,8/28/97,42.447899,-73.237815,31000
Housatonic River,WCPCB-HOU006,8/28/97,42.231696,-73.354719,45000
Housatonic River,WCPCB-HOU002,8/28/97,42.415943,-73.235603,64000
Housatonic River,WCPCB-HOU023,8/28/97,42.332619,-73.246496,64000
Housatonic River,WCPCB-HOU019,8/28/97,42.393851,-73.240518,75000
Housatonic River,WCPCB-HOU012,8/28/97,42.351516,-73.239031,94000
Housatonic River,WCPCB-HOU013,8/28/97,42.429868,-73.238627,99000
Housatonic River,WCPCB-HOU021,8/28/97,42.449295,-73.23334,100000
Housatonic River,WCPCB-HOU021,8/29/97,42.449295,-73.23334,116000
Housatonic River,WCPCB-HOU021,9/2/97,42.449295,-73.23334,111000
Housatonic River,WCPCB-HOU021,9/3/97,42.449295,-73.23334,308000
Housatonic River,WCPCB-HOU021,9/4/97,42.449295,-73.23334,34000
Housatonic River,WCPCB-HOU021,9/5/97,42.449295,-73.23334,77000
Housatonic River,WCPCB-HOU021,9/5/97,42.449295,-73.23334,95000
Housatonic River,WCPCB-HOU021,9/8/97,42.449295,-73.23334,58000
Housatonic River,WCPCB-HOU021,9/9/97,42.449295,-73.23334,360000
Housatonic River,WCPCB-HOU021,9/10/97,42.449295,-73.23334,558000
Housatonic River,WCPCB-HOU021,9/11/97,42.449295,-73.23334,387000
Housatonic River,WCPCB-HOU021,9/12/97,42.449295,-73.23334,483000
Housatonic River,WCPCB-HOU020,9/15/97,42.451201,-73.226903,36000
Housatonic River,WCPCB-HOU021,9/15/97,42.449295,-73.23334,1010000
Housatonic River,WCPCB-HOU020,9/16/97,42.451201,-73.226903,25000
Housatonic River,WCPCB-HOU021,9/16/97,42.449295,-73.23334,2120000
Housatonic River,WCPCB-HOU021,9/17/97,42.449295,-73.23334,1360000
Housatonic River,WCPCB-HOU021,9/18/97,42.449295,-73.23334,393000
Housatonic River,WCPCB-HOU021,9/19/97,42.449295,-73.23334,89000
Housatonic River,WCPCB-HOU020,9/22/97,42.451201,-73.226903,39000
Housatonic River,WCPCB-HOU021,9/22/97,42.449295,-73.23334,99000
Housatonic River,WCPCB-HOU021,9/22/97,42.449295,-73.23334,104000
Housatonic River,WCPCB-HOU021,9/23/97,42.449295,-73.23334,470000
Housatonic River,WCPCB-HOU021,9/24/97,42.449295,-73.23334,99000
Housatonic River,WCPCB-HOU021,9/25/97,42.449295,-73.23334,239000
Housatonic River,WCPCB-HOU021,9/26/97,42.449295,-73.23334,447000
Housatonic River,WCPCB-HOU021,9/29/97,42.449295,-73.23334,524000
Housatonic River,WCPCB-HOU006,9/30/97,42.231696,-73.354719,32000
Housatonic River,WCPCB-HOU023,9/30/97,42.332619,-73.246496,69000
Housatonic River,WCPCB-HOU019,9/30/97,42.393851,-73.240518,115000
Housatonic River,WCPCB-HOU008,9/30/97,42.445037,-73.244122,116000
Housatonic River,WCPCB-HOU011,9/30/97,42.347658,-73.244957,139000
Housatonic River,WCPCB-HOU012,9/30/97,42.351516,-73.239031,153000
Housatonic River,WCPCB-HOU005,9/30/97,42.440386,-73.248392,160000
Housatonic River,WCPCB-HOU021,9/30/97,42.449295,-73.23334,234000
Housatonic River,WCPCB-HOU002,9/30/97,42.415943,-73.235603,717000
Housatonic River,WCPCB-HOU013,9/30/97,42.429868,-73.238627,949000
Housatonic River,WCPCB-HOU020,10/1/97,42.451201,-73.226903,52000
Housatonic River,WCPCB-HOU021,10/1/97,42.449295,-73.23334,79000
Housatonic River,WCPCB-HOU021,10/2/97,42.449295,-73.23334,320000
Housatonic River,WCPCB-HOU021,10/3/97,42.449295,-73.23334,841000
Housatonic River,WCPCB-HOU021,10/6/97,42.449295,-73.23334,305000
Housatonic River,WCPCB-HOU020,10/7/97,42.451201,-73.226903,26000
Housatonic River,WCPCB-HOU021,10/7/97,42.449295,-73.23334,133000
Housatonic River,WCPCB-HOU021,10/8/97,42.449295,-73.23334,30000
Housatonic River,WCPCB-HOU020,10/8/97,42.451201,-73.226903,33000
Housatonic River,WCPCB-HOU021,10/9/97,42.449295,-73.23334,284000
Housatonic River,WCPCB-HOU021,10/10/97,42.449295,-73.23334,326000
Housatonic River,WCPCB-HOU020,10/14/97,42.451201,-73.226903,107000
Housatonic River,WCPCB-HOU005,10/16/97,42.440386,-73.248392,26000
Housatonic River,WCPCB-HOU008,10/16/97,42.445037,-73.244122,26000
Housatonic River,WCPCB-HOU021,10/16/97,42.449295,-73.23334,35000
Housatonic River,WCPCB-HOU013,10/16/97,42.429868,-73.238627,36000
Housatonic River,WCPCB-HOU018,10/16/97,42.447899,-73.237815,47000
Housatonic River,WCPCB-HOU023,10/16/97,42.332619,-73.246496,54000
Housatonic River,WCPCB-HOU011,10/16/97,42.347658,-73.244957,59000
Housatonic River,WCPCB-HOU019,10/16/97,42.393851,-73.240518,74000
Housatonic River,WCPCB-HOU002,10/16/97,42.415943,-73.235603,76000
Housatonic River,WCPCB-HOU012,10/16/97,42.351516,-73.239031,81000
Housatonic River,WCPCB-HOU020,10/17/97,42.451201,-73.226903,90000
Housatonic River,WCPCB-HOU021,10/17/97,42.449295,-73.23334,177000
Housatonic River,WCPCB-HOU020,10/20/97,42.451201,-73.226903,32000
Housatonic River,WCPCB-HOU020,10/21/97,42.451201,-73.226903,27000
Housatonic River,WCPCB-HOU021,10/21/97,42.449295,-73.23334,33000
Housatonic River,WCPCB-HOU021,10/22/97,42.449295,-73.23334,105000
Housatonic River,WCPCB-HOU021,10/23/97,42.449295,-73.23334,490000
Housatonic River,WCPCB-HOU021,10/24/97,42.449295,-73.23334,27000
Housatonic River,WCPCB-HOU020,10/27/97,42.451201,-73.226903,33000
Housatonic River,WCPCB-HOU021,10/27/97,42.449295,-73.23334,1570000
Housatonic River,WCPCB-HOU021,10/28/97,42.449295,-73.23334,89000
Housatonic River,WCPCB-HOU020,10/29/97,42.451201,-73.226903,24000
Housatonic River,WCPCB-HOU021,10/29/97,42.449295,-73.23334,122000
Housatonic River,WCPCB-HOU021,10/30/97,42.449295,-73.23334,30000
Housatonic River,WCPCB-HOU021,10/31/97,42.449295,-73.23334,29000
Housatonic River,WCPCB-HOU021,11/3/97,42.449295,-73.23334,514000
Housatonic River,WCPCB-HOU021,11/3/97,42.449295,-73.23334,590000
Housatonic River,WCPCB-HOU021,11/4/97,42.449295,-73.23334,220000
Housatonic River,WCPCB-HOU021,11/6/97,42.449295,-73.23334,37000
Housatonic River,WCPCB-HOU021,11/7/97,42.449295,-73.23334,37000
Housatonic River,WCPCB-HOU021,11/10/97,42.449295,-73.23334,356000
Housatonic River,WCPCB-HOU020,11/11/97,42.451201,-73.226903,24000
Housatonic River,WCPCB-HOU021,11/11/97,42.449295,-73.23334,785000
Housatonic River,WCPCB-HOU020,11/12/97,42.451201,-73.226903,25000
Housatonic River,WCPCB-HOU021,11/12/97,42.449295,-73.23334,76000
Housatonic River,WCPCB-HOU021,11/13/97,42.449295,-73.23334,77000
Housatonic River,WCPCB-HOU021,11/14/97,42.449295,-73.23334,33000
Housatonic River,WCPCB-HOU020,11/17/97,42.451201,-73.226903,24000
Housatonic River,WCPCB-HOU021,11/17/97,42.449295,-73.23334,47000
Housatonic River,WCPCB-HOU021,11/17/97,42.449295,-73.23334,92000
Housatonic River,WCPCB-HOU021,11/18/97,42.449295,-73.23334,170000
Housatonic River,WCPCB-HOU021,11/19/97,42.449295,-73.23334,345000
Housatonic River,WCPCB-HOU021,11/20/97,42.449295,-73.23334,246000
Housatonic River,WCPCB-HOU021,11/21/97,42.449295,-73.23334,416000
Housatonic River,WCPCB-HOU021,11/24/97,42.449295,-73.23334,3120000
Housatonic River,WCPCB-HOU008,11/25/97,42.445037,-73.244122,31000
Housatonic River,WCPCB-HOU018,11/25/97,42.447899,-73.237815,38000
Housatonic River,WCPCB-HOU019,11/25/97,42.393851,-73.240518,42000
Housatonic River,WCPCB-HOU005,11/25/97,42.440386,-73.248392,48000
Housatonic River,WCPCB-HOU013,11/25/97,42.429868,-73.238627,50000
Housatonic River,WCPCB-HOU023,11/25/97,42.332619,-73.246496,63000
Housatonic River,WCPCB-HOU011,11/25/97,42.347658,-73.244957,67000
Housatonic River,WCPCB-HOU018,11/25/97,42.447899,-73.237815,67000
Housatonic River,WCPCB-HOU012,11/25/97,42.351516,-73.239031,144000
Housatonic River,WCPCB-HOU002,11/25/97,42.415943,-73.235603,516000
Housatonic River,WCPCB-HOU021,11/25/97,42.449295,-73.23334,1410000
Housatonic River,WCPCB-HOU021,11/26/97,42.449295,-73.23334,91000
Housatonic River,WCPCB-HOU023,12/30/97,42.332619,-73.246496,23000
Housatonic River,WCPCB-HOU012,12/30/97,42.351516,-73.239031,25000
Housatonic River,WCPCB-HOU020,12/30/97,42.451201,-73.226903,33000
Housatonic River,WCPCB-HOU011,12/30/97,42.347658,-73.244957,79000
Housatonic River,WCPCB-HOU018,12/30/97,42.447899,-73.237815,111000
Housatonic River,WCPCB-HOU002,12/30/97,42.415943,-73.235603,265000
Housatonic River,WCPCB-HOU023,1/27/98,42.332619,-73.246496,345000
Housatonic River,WCPCB-HOU019,3/9/98,42.393851,-73.240518,277000
Housatonic River,WCPCB-HOU013,3/9/98,42.429868,-73.238627,318000
Housatonic River,WCPCB-HOU013,3/26/98,42.429868,-73.238627,607000
Housatonic River,WCPCB-HOU006,4/14/98,42.231696,-73.354719,23000
Housatonic River,WCPCB-HOU023,4/14/98,42.332619,-73.246496,62000
Housatonic River,WCPCB-HOU019,4/14/98,42.393851,-73.240518,68000
Housatonic River,WCPCB-HOU012,4/14/98,42.351516,-73.239031,131000
Housatonic River,WCPCB-HOU021,5/4/98,42.449295,-73.23334,866000
Housatonic River,WCPCB-HOU027,5/5/98,42.458815,-73.20338,34000
Housatonic River,WCPCB-HOU020,5/6/98,42.451201,-73.226903,50800
Housatonic River,WCPCB-HOU021,5/8/98,42.449295,-73.23334,27000
Housatonic River,WCPCB-HOU021,5/11/98,42.449295,-73.23334,33000
Housatonic River,WCPCB-HOU020,5/20/98,42.451201,-73.226903,30000
Housatonic River,WCPCB-HOU021,5/20/98,42.449295,-73.23334,91600
Housatonic River,WCPCB-HOU021,5/22/98,42.449295,-73.23334,23000
Housatonic River,WCPCB-HOU021,5/26/98,42.449295,-73.23334,32000
Housatonic River,WCPCB-HOU020,5/26/98,42.451201,-73.226903,58000
Housatonic River,WCPCB-HOU021,5/28/98,42.449295,-73.23334,26000
Housatonic River,WCPCB-HOU020,5/29/98,42.451201,-73.226903,28000
Housatonic River,WCPCB-HOU021,5/29/98,42.449295,-73.23334,31000
Housatonic River,WCPCB-HOU021,5/29/98,42.449295,-73.23334,33000
Housatonic River,WCPCB-HOU020,6/1/98,42.451201,-73.226903,25000
Housatonic River,WCPCB-HOU021,6/1/98,42.449295,-73.23334,27000
Housatonic River,WCPCB-HOU021,6/3/98,42.449295,-73.23334,28000
Housatonic River,WCPCB-HOU020,6/3/98,42.451201,-73.226903,79700
Housatonic River,WCPCB-HOU021,6/5/98,42.449295,-73.23334,26000
Housatonic River,WCPCB-HOU020,6/5/98,42.451201,-73.226903,179000
Housatonic River,WCPCB-HOU021,6/8/98,42.449295,-73.23334,282000
Housatonic River,WCPCB-HOU021,6/10/98,42.449295,-73.23334,23000
Housatonic River,WCPCB-HOU021,6/10/98,42.449295,-73.23334,26000
Housatonic River,WCPCB-HOU020,6/12/98,42.451201,-73.226903,112000
Housatonic River,WCPCB-HOU021,6/12/98,42.449295,-73.23334,117000
Housatonic River,WCPCB-HOU021,6/15/98,42.449295,-73.23334,98200
Housatonic River,WCPCB-HOU020,6/15/98,42.451201,-73.226903,112000
Housatonic River,WCPCB-HOU020,6/17/98,42.451201,-73.226903,23000
Housatonic River,WCPCB-HOU021,6/17/98,42.449295,-73.23334,80300
Housatonic River,WCPCB-HOU021,6/19/98,42.449295,-73.23334,22000
Housatonic River,WCPCB-HOU020,6/19/98,42.451201,-73.226903,23000
Housatonic River,WCPCB-HOU020,6/30/98,42.451201,-73.226903,35000
Housatonic River,WCPCB-HOU021,6/30/98,42.449295,-73.23334,249000
Housatonic River,WCPCB-HOU021,7/2/98,42.449295,-73.23334,23000
Housatonic River,WCPCB-HOU020,7/2/98,42.451201,-73.226903,24000
Housatonic River,WCPCB-HOU005,10/13/98,42.440386,-73.248392,25000
Housatonic River,WCPCB-HOU013,1/25/99,42.429868,-73.238627,93000
Housatonic River,WCPCB-HOU006,1/25/99,42.231696,-73.354719,106000
Housatonic River,WCPCB-HOU019,1/25/99,42.393851,-73.240518,141000
Housatonic River,WCPCB-HOU023,1/25/99,42.332619,-73.246496,186000
Housatonic River,WCPCB-HOU005,1/25/99,42.440386,-73.248392,554000
Housatonic River,WCPCB-HOU012,2/12/99,42.351516,-73.239031,93000
Housatonic River,WCPCB-HOU019,2/12/99,42.393851,-73.240518,168000
Housatonic River,WCPCB-HOU017,4/19/99,42.332619,-73.246496,27000
Housatonic River,WCPCB-HOU028,4/19/99,42.347658,-73.244957,28000
Housatonic River,WCPCB-HOU027,4/20/99,42.458815,-73.20338,29000
Housatonic River,WCPCB-HOU019,5/19/99,42.393851,-73.240518,26000
Housatonic River,WCPCB-HOU019,5/19/99,42.393851,-73.240518,27000
Housatonic River,WCPCB-HOU019,5/19/99,42.393851,-73.240518,27000
Housatonic River,WCPCB-HOU019,5/19/99,42.393851,-73.240518,39000
Housatonic River,WCPCB-HOU019,5/19/99,42.393851,-73.240518,114000
Housatonic River,WCPCB-HOU019,5/19/99,42.393851,-73.240518,129000
Housatonic River,WCPCB-HOU019,5/19/99,42.393851,-73.240518,252000
Housatonic River,WCPCB-HOU019,5/19/99,42.393851,-73.240518,438000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,188000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,189000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,189000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,200000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,209000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,230000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,255000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,289000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,327000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,383000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,388000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,399000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,428000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,447000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,502000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,515000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,559000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,593000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,662000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,705000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,804000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,972000
Housatonic River,WCPCB-HOU019,5/20/99,42.393851,-73.240518,1490000
Housatonic River,WCPCB-HOU019,5/21/99,42.393851,-73.240518,75500
Housatonic River,WCPCB-HOU019,5/21/99,42.393851,-73.240518,81000
Housatonic River,WCPCB-HOU019,5/21/99,42.393851,-73.240518,88000
Housatonic River,WCPCB-HOU019,5/21/99,42.393851,-73.240518,97000
Housatonic River,WCPCB-HOU019,5/21/99,42.393851,-73.240518,98000
Housatonic River,WCPCB-HOU019,5/21/99,42.393851,-73.240518,113000
Housatonic River,WCPCB-HOU019,5/21/99,42.393851,-73.240518,155000
Housatonic River,WCPCB-HOU019,5/21/99,42.393851,-73.240518,169000
Housatonic River,WCPCB-HOU019,5/21/99,42.393851,-73.240518,169000
Housatonic River,WCPCB-HOU019,5/21/99,42.393851,-73.240518,172000
Housatonic River,WCPCB-HOU019,5/21/99,42.393851,-73.240518,273000
